0-correct_AVE,0-incorrect_AVE,1-correct_AVE,1-incorrect_AVE,2-correct_AVE,2-incorrect_AVE,3-correct_AVE,3-incorrect_AVE,4-correct_AVE,4-incorrect_AVE,5-correct_AVE,5-incorrect_AVE,6-correct_AVE,6-incorrect_AVE,7-correct_AVE,7-incorrect_AVE,8-correct_AVE,8-incorrect_AVE,9-correct_AVE,9-incorrect_AVE,genomeLength_AVE,markovBrainDeterministicGates_AVE,markovBrainGates_AVE,markovBrainGates_VAR,optimizeValue_AVE,score_AVE,totalCorrect_AVE,totalIncorrect_AVE,update
0.480000,0.937200,0.446000,0.879200,0.434000,0.933000,0.446000,0.870000,0.456000,0.921700,0.388000,0.783000,0.426000,0.856600,0.410000,0.831300,0.406000,0.814400,0.412000,0.813600,16964.680000,13.110000,13.110000,11.019940,6.785750,6.785750,4.304000,38.892000,2770
0.434000,0.860000,0.384000,0.793700,0.476000,0.889700,0.400000,0.825100,0.460000,0.913000,0.408000,0.803900,0.452000,0.914700,0.336000,0.735000,0.396000,0.823500,0.422000,0.848000,17070.808000,12.374000,12.374000,9.288701,6.561250,6.561250,4.168000,37.844000,2780
0.434000,0.845700,0.404000,0.858600,0.406000,0.901100,0.388000,0.781200,0.446000,0.897100,0.418000,0.787100,0.468000,0.896200,0.354000,0.690800,0.436000,0.850500,0.442000,0.889500,17447.306000,11.470000,11.470000,9.115331,6.519000,6.519000,4.196000,37.776000,2790
0.456000,0.875900,0.414000,0.837900,0.432000,0.937700,0.410000,0.834100,0.480000,0.921900,0.402000,0.781300,0.486000,0.917700,0.384000,0.802100,0.416000,0.816600,0.424000,0.845500,17768.338000,12.370000,12.370000,14.790681,6.672500,6.672500,4.304000,38.560000,2800
0.428000,0.888500,0.454000,0.887300,0.488000,0.965800,0.444000,0.938600,0.414000,0.874700,0.410000,0.788900,0.474000,0.899900,0.416000,0.834200,0.404000,0.850400,0.450000,0.891900,17744.184000,12.922000,12.922000,9.791499,6.905250,6.905250,4.382000,39.692000,2810
0.464000,0.902300,0.428000,0.885300,0.438000,0.937200,0.434000,0.931500,0.452000,0.908000,0.412000,0.779300,0.470000,0.884600,0.394000,0.852000,0.424000,0.877100,0.486000,0.917400,17795.732000,13.690000,13.690000,8.090080,6.989500,6.989500,4.402000,39.960000,2820
0.446000,0.869900,0.444000,0.857500,0.486000,0.906600,0.464000,0.893700,0.436000,0.877700,0.364000,0.763300,0.418000,0.894500,0.428000,0.839300,0.402000,0.840400,0.470000,0.923800,18149.758000,13.834000,13.834000,8.198842,6.739250,6.739250,4.358000,39.000000,2830
0.444000,0.834000,0.448000,0.901000,0.490000,0.928600,0.422000,0.954900,0.472000,0.931000,0.340000,0.702700,0.482000,0.933600,0.466000,0.896000,0.410000,0.828600,0.456000,0.922800,18302.916000,14.146000,14.146000,9.046778,6.862125,6.862125,4.430000,39.738000,2840
0.414000,0.885900,0.468000,0.908300,0.448000,0.921100,0.460000,0.943000,0.486000,0.936800,0.332000,0.683300,0.462000,0.941900,0.440000,0.879200,0.444000,0.884800,0.450000,0.933400,18379.078000,13.904000,13.904000,7.169122,7.034375,7.034375,4.404000,40.166000,2850
0.456000,0.854900,0.478000,0.897900,0.454000,0.950200,0.500000,0.965000,0.462000,0.924500,0.346000,0.707600,0.470000,0.950500,0.414000,0.864300,0.438000,0.894800,0.400000,0.883600,18068.320000,13.000000,13.000000,6.160321,7.021125,7.021125,4.418000,40.054000,2860
0.424000,0.886700,0.424000,0.863000,0.476000,0.925900,0.446000,0.931600,0.450000,0.904600,0.332000,0.660300,0.484000,0.919500,0.430000,0.894700,0.452000,0.844700,0.440000,0.862600,17785.522000,12.094000,12.094000,6.169503,6.782125,6.782125,4.358000,39.102000,2870
0.390000,0.795300,0.420000,0.886800,0.484000,0.905600,0.484000,0.933300,0.460000,0.924100,0.322000,0.670200,0.482000,0.916000,0.436000,0.882100,0.436000,0.882600,0.406000,0.830100,17908.038000,11.388000,11.388000,8.265988,6.721750,6.721750,4.320000,38.808000,2880
0.370000,0.843400,0.458000,0.905200,0.442000,0.911700,0.432000,0.899100,0.482000,0.951700,0.346000,0.695000,0.516000,0.947000,0.454000,0.890800,0.478000,0.923300,0.438000,0.844300,18140.486000,11.284000,11.284000,7.301948,6.942125,6.942125,4.416000,39.678000,2890
0.434000,0.827500,0.468000,0.879000,0.480000,0.938200,0.434000,0.889800,0.476000,0.937100,0.364000,0.745500,0.466000,0.926500,0.414000,0.839700,0.434000,0.863800,0.424000,0.910300,17799.864000,11.862000,11.862000,8.383723,6.791500,6.791500,4.394000,39.400000,2900
0.446000,0.840800,0.440000,0.906900,0.466000,0.912300,0.462000,0.892000,0.424000,0.907100,0.360000,0.733700,0.448000,0.918700,0.424000,0.850900,0.478000,0.899200,0.462000,0.911800,17414.028000,12.494000,12.494000,9.244453,6.852625,6.852625,4.410000,39.482000,2910
0.430000,0.872800,0.472000,0.891700,0.430000,0.865700,0.488000,0.962000,0.464000,0.906900,0.322000,0.685100,0.446000,0.895200,0.386000,0.818600,0.460000,0.905200,0.440000,0.857600,18251.172000,13.178000,13.178000,10.988293,6.727875,6.727875,4.338000,38.962000,2920
0.436000,0.872900,0.430000,0.899500,0.452000,0.907100,0.504000,0.966300,0.502000,0.947800,0.366000,0.740800,0.448000,0.948400,0.400000,0.835800,0.484000,0.952800,0.478000,0.924900,18775.554000,13.412000,13.412000,7.284826,7.028875,7.028875,4.500000,40.466000,2930
0.426000,0.844000,0.412000,0.826900,0.422000,0.854400,0.444000,0.908000,0.452000,0.878600,0.404000,0.761400,0.438000,0.901700,0.444000,0.827800,0.434000,0.929400,0.442000,0.921000,18448.748000,12.736000,12.736000,7.228762,6.795000,6.795000,4.318000,38.968000,2940
0.440000,0.806800,0.480000,0.891400,0.432000,0.827900,0.414000,0.898900,0.372000,0.843000,0.380000,0.841800,0.498000,0.939100,0.390000,0.764800,0.452000,0.927400,0.488000,0.948700,18456.158000,12.572000,12.572000,7.235287,6.782625,6.782625,4.346000,39.098000,2950
0.428000,0.833900,0.440000,0.851800,0.418000,0.813000,0.468000,0.897100,0.434000,0.881200,0.386000,0.827900,0.474000,0.971000,0.380000,0.803500,0.446000,0.912600,0.490000,0.916200,18460.356000,12.414000,12.414000,8.539683,6.738375,6.738375,4.364000,39.142000,2960
0.436000,0.874500,0.472000,0.875900,0.386000,0.821600,0.478000,0.920400,0.386000,0.848500,0.420000,0.845100,0.486000,0.948300,0.432000,0.816600,0.500000,0.908800,0.430000,0.942600,18535.926000,12.202000,12.202000,7.255707,6.817000,6.817000,4.426000,39.580000,2970
0.430000,0.874800,0.490000,0.901100,0.394000,0.828800,0.452000,0.903600,0.442000,0.869600,0.360000,0.745200,0.434000,0.913700,0.420000,0.857100,0.460000,0.873300,0.440000,0.910000,18685.926000,12.394000,12.394000,6.676116,6.792500,6.792500,4.322000,39.060000,2980
0.400000,0.819500,0.412000,0.903600,0.420000,0.822800,0.490000,0.938400,0.410000,0.857800,0.394000,0.795700,0.480000,0.924100,0.442000,0.867600,0.450000,0.858700,0.468000,0.906900,18505.576000,11.960000,11.960000,10.415230,6.767625,6.767625,4.366000,39.110000,2990
0.422000,0.853600,0.434000,0.889000,0.412000,0.851900,0.454000,0.891600,0.512000,0.882600,0.394000,0.743200,0.436000,0.909700,0.386000,0.833500,0.418000,0.877500,0.452000,0.920100,18570.028000,12.230000,12.230000,12.818737,6.773250,6.773250,4.320000,38.940000,3000
0.382000,0.760800,0.376000,0.772000,0.396000,0.844900,0.480000,0.929200,0.420000,0.868800,0.442000,0.810100,0.476000,0.955600,0.400000,0.762800,0.392000,0.892000,0.462000,0.943100,18061.522000,12.598000,12.598000,12.393182,6.696000,6.696000,4.226000,38.448000,3010
0.442000,0.845000,0.432000,0.869200,0.446000,0.893800,0.468000,0.930600,0.436000,0.879800,0.384000,0.816600,0.532000,0.974000,0.400000,0.811500,0.432000,0.866200,0.436000,0.925700,17752.234000,12.706000,12.706000,8.444453,6.883500,6.883500,4.408000,39.660000,3020
0.474000,0.911200,0.448000,0.888800,0.480000,0.896300,0.482000,0.932400,0.410000,0.864200,0.410000,0.848700,0.492000,0.982900,0.468000,0.880800,0.484000,0.963300,0.428000,0.928400,18088.446000,13.630000,13.630000,8.890882,7.070750,7.070750,4.576000,40.912000,3030
0.424000,0.884900,0.416000,0.841400,0.438000,0.862700,0.452000,0.910700,0.402000,0.790100,0.364000,0.793700,0.476000,0.979800,0.450000,0.851800,0.490000,0.937600,0.466000,0.888100,17942.248000,13.932000,13.932000,7.297972,6.808125,6.808125,4.378000,39.314000,3040
0.436000,0.839800,0.414000,0.852800,0.428000,0.890700,0.462000,0.951000,0.402000,0.826100,0.444000,0.792000,0.478000,0.955000,0.422000,0.867900,0.496000,0.921000,0.412000,0.839400,17994.918000,13.690000,13.690000,8.070040,6.775625,6.775625,4.394000,39.282000,3050
0.464000,0.893200,0.406000,0.865200,0.484000,0.922100,0.488000,0.943400,0.406000,0.780500,0.388000,0.788500,0.490000,0.929200,0.456000,0.896900,0.424000,0.944200,0.372000,0.821000,18236.880000,13.138000,13.138000,7.826609,6.901125,6.901125,4.378000,39.554000,3060
0.398000,0.844800,0.436000,0.863900,0.388000,0.848800,0.466000,0.967000,0.408000,0.777500,0.414000,0.811300,0.474000,0.896200,0.380000,0.870500,0.508000,0.948300,0.400000,0.806600,18360.600000,12.618000,12.618000,5.907892,6.817250,6.817250,4.272000,38.896000,3070
0.388000,0.793800,0.374000,0.812400,0.394000,0.856600,0.460000,0.916200,0.366000,0.708000,0.408000,0.816100,0.478000,0.888600,0.414000,0.849900,0.496000,0.935100,0.406000,0.842400,18035.078000,12.444000,12.444000,7.970806,6.588250,6.588250,4.184000,37.892000,3080
0.398000,0.797900,0.394000,0.788300,0.444000,0.899600,0.448000,0.883300,0.364000,0.738700,0.382000,0.804000,0.464000,0.905400,0.452000,0.842800,0.450000,0.915000,0.456000,0.847100,18019.892000,12.334000,12.334000,8.868180,6.562000,6.562000,4.252000,37.900000,3090
0.346000,0.744200,0.390000,0.783400,0.416000,0.888400,0.442000,0.885200,0.368000,0.733000,0.422000,0.835700,0.454000,0.897200,0.442000,0.822500,0.448000,0.909200,0.440000,0.811700,17923.724000,12.214000,12.214000,6.497198,6.491375,6.491375,4.168000,37.398000,3100
0.400000,0.732700,0.432000,0.843600,0.422000,0.863200,0.426000,0.906300,0.436000,0.800300,0.402000,0.823200,0.440000,0.848000,0.436000,0.810100,0.420000,0.883400,0.406000,0.863100,17746.584000,11.944000,11.944000,4.942749,6.498500,6.498500,4.220000,37.660000,3110
0.394000,0.779900,0.384000,0.775900,0.458000,0.844200,0.440000,0.899700,0.390000,0.818400,0.360000,0.811900,0.432000,0.907500,0.466000,0.857500,0.444000,0.917800,0.400000,0.811100,17416.700000,11.466000,11.466000,5.026898,6.687125,6.687125,4.168000,37.958000,3120
0.406000,0.784800,0.398000,0.836600,0.428000,0.852400,0.416000,0.920200,0.374000,0.790600,0.436000,0.882700,0.456000,0.897100,0.474000,0.869100,0.464000,0.925000,0.438000,0.822800,17543.804000,11.794000,11.794000,6.472509,6.717000,6.717000,4.290000,38.624000,3130
0.464000,0.833700,0.402000,0.866300,0.436000,0.885200,0.472000,0.897200,0.404000,0.807900,0.428000,0.843600,0.428000,0.859000,0.472000,0.912400,0.430000,0.952000,0.400000,0.784900,17639.464000,12.192000,12.192000,8.460056,6.748875,6.748875,4.336000,38.886000,3140
0.428000,0.870700,0.410000,0.847400,0.448000,0.944500,0.442000,0.935700,0.356000,0.690500,0.476000,0.926200,0.464000,0.911900,0.492000,0.941800,0.452000,0.883600,0.436000,0.795100,17856.228000,13.366000,13.366000,9.298641,6.766375,6.766375,4.404000,39.330000,3150
0.460000,0.838100,0.434000,0.886200,0.456000,0.946000,0.474000,0.925600,0.322000,0.665500,0.460000,0.941400,0.464000,0.918300,0.470000,0.944100,0.410000,0.844000,0.392000,0.819000,18083.964000,13.036000,13.036000,7.381467,6.860875,6.860875,4.342000,39.298000,3160
0.412000,0.803800,0.408000,0.887000,0.458000,0.902400,0.478000,0.900800,0.352000,0.723400,0.454000,0.882200,0.448000,0.904400,0.446000,0.907000,0.430000,0.876500,0.426000,0.809100,18197.534000,12.434000,12.434000,12.851347,6.705125,6.705125,4.312000,38.682000,3170
0.448000,0.869400,0.476000,0.846700,0.470000,0.935800,0.398000,0.910800,0.372000,0.737900,0.442000,0.885800,0.478000,0.894300,0.452000,0.943600,0.416000,0.889500,0.424000,0.754300,18129.330000,13.580000,13.580000,13.418437,6.701250,6.701250,4.376000,38.964000,3180
0.418000,0.891600,0.468000,0.890200,0.438000,0.938000,0.472000,0.931600,0.372000,0.775500,0.468000,0.944900,0.462000,0.891400,0.466000,0.921200,0.462000,0.900400,0.384000,0.745400,18088.610000,13.868000,13.868000,9.637852,6.911875,6.911875,4.410000,39.742000,3190
0.470000,0.915900,0.436000,0.825100,0.456000,0.948500,0.462000,0.915000,0.370000,0.790100,0.494000,0.950300,0.464000,0.892000,0.446000,0.885400,0.462000,0.924700,0.392000,0.784100,17965.790000,13.712000,13.712000,9.323703,6.871250,6.871250,4.452000,39.724000,3200
0.414000,0.875100,0.376000,0.772000,0.450000,0.900100,0.444000,0.911400,0.374000,0.744900,0.478000,0.931000,0.446000,0.863600,0.506000,0.906800,0.392000,0.842800,0.380000,0.766400,17296.416000,13.164000,13.164000,5.175455,6.642750,6.642750,4.260000,38.304000,3210
0.456000,0.897100,0.428000,0.855200,0.480000,0.896300,0.414000,0.883300,0.412000,0.804400,0.460000,0.942600,0.426000,0.827200,0.436000,0.892200,0.432000,0.868300,0.404000,0.861100,17147.278000,13.202000,13.202000,11.391980,6.846875,6.846875,4.348000,39.282000,3220
0.416000,0.867600,0.380000,0.831300,0.470000,0.918900,0.460000,0.893200,0.430000,0.796600,0.446000,0.892100,0.446000,0.884100,0.418000,0.880600,0.450000,0.916300,0.374000,0.775700,17704.128000,13.326000,13.326000,9.354433,6.807125,6.807125,4.290000,38.978000,3230
0.420000,0.857600,0.432000,0.821100,0.450000,0.909900,0.454000,0.852400,0.410000,0.787500,0.448000,0.866400,0.460000,0.912700,0.464000,0.937700,0.444000,0.925800,0.414000,0.785900,18079.624000,13.654000,13.654000,8.980244,6.681375,6.681375,4.396000,38.910000,3240
0.392000,0.809700,0.436000,0.865200,0.446000,0.879500,0.398000,0.798700,0.376000,0.756600,0.402000,0.812900,0.428000,0.860200,0.462000,0.927500,0.476000,0.932700,0.422000,0.862300,18171.016000,13.480000,13.480000,7.344289,6.661875,6.661875,4.238000,38.282000,3250
0.448000,0.849800,0.394000,0.801900,0.488000,0.955000,0.418000,0.809100,0.356000,0.741000,0.382000,0.815600,0.434000,0.893200,0.492000,0.916000,0.458000,0.946600,0.428000,0.911100,18558.610000,13.468000,13.468000,5.572120,6.759250,6.759250,4.298000,38.884000,3260
0.414000,0.816000,0.456000,0.804100,0.464000,0.932700,0.380000,0.850300,0.372000,0.778000,0.382000,0.749800,0.428000,0.838700,0.442000,0.882600,0.474000,0.926700,0.396000,0.770900,18475.442000,13.146000,13.146000,6.918521,6.493125,6.493125,4.208000,37.538000,3270
0.384000,0.810000,0.448000,0.851700,0.498000,0.916400,0.394000,0.821100,0.438000,0.888200,0.410000,0.829300,0.404000,0.788600,0.450000,0.906800,0.436000,0.888100,0.412000,0.770200,18066.548000,13.818000,13.818000,6.521920,6.557750,6.557750,4.274000,38.088000,3280
0.378000,0.817000,0.420000,0.833400,0.470000,0.929900,0.422000,0.822000,0.424000,0.832100,0.412000,0.834700,0.418000,0.821000,0.440000,0.922800,0.442000,0.856300,0.410000,0.813400,18199.074000,13.458000,13.458000,6.020277,6.664125,6.664125,4.236000,38.182000,3290
0.452000,0.812800,0.402000,0.818700,0.442000,0.898600,0.402000,0.855300,0.444000,0.899200,0.400000,0.812900,0.444000,0.861700,0.416000,0.895400,0.444000,0.863200,0.380000,0.779800,18203.004000,13.284000,13.284000,6.548441,6.683875,6.683875,4.226000,38.266000,3300
0.422000,0.791100,0.426000,0.844100,0.490000,0.921800,0.432000,0.873200,0.414000,0.893700,0.428000,0.834400,0.416000,0.878500,0.448000,0.847700,0.428000,0.843000,0.390000,0.783500,18278.138000,12.828000,12.828000,8.992401,6.562000,6.562000,4.294000,38.248000,3310
0.404000,0.799200,0.378000,0.767400,0.454000,0.885200,0.434000,0.827300,0.370000,0.850300,0.446000,0.849900,0.416000,0.847800,0.446000,0.865100,0.460000,0.922900,0.392000,0.804400,18440.700000,12.528000,12.528000,9.772762,6.561875,6.561875,4.200000,37.878000,3320
0.424000,0.854500,0.378000,0.762500,0.432000,0.883700,0.390000,0.821000,0.440000,0.843000,0.400000,0.828400,0.430000,0.838100,0.428000,0.894800,0.432000,0.888300,0.444000,0.825900,18424.704000,12.732000,12.732000,11.932040,6.652750,6.652750,4.198000,38.020000,3330
0.448000,0.866300,0.422000,0.811200,0.406000,0.837100,0.374000,0.814900,0.406000,0.847400,0.386000,0.809600,0.404000,0.763500,0.470000,0.876200,0.410000,0.866000,0.428000,0.819700,18395.680000,12.272000,12.272000,12.002020,6.497125,6.497125,4.154000,37.398000,3340
0.452000,0.901200,0.378000,0.766400,0.406000,0.837100,0.444000,0.851000,0.452000,0.887100,0.388000,0.777200,0.450000,0.841400,0.402000,0.843300,0.452000,0.863400,0.414000,0.861900,18614.436000,12.508000,12.508000,11.412762,6.530375,6.530375,4.238000,37.902000,3350
0.444000,0.854300,0.380000,0.832800,0.396000,0.791900,0.406000,0.807300,0.452000,0.871600,0.328000,0.746000,0.462000,0.858900,0.430000,0.848400,0.460000,0.857700,0.386000,0.761200,18358.948000,12.370000,12.370000,10.762625,6.340750,6.340750,4.144000,36.972000,3360
0.450000,0.862800,0.408000,0.878200,0.410000,0.807200,0.362000,0.763900,0.436000,0.802300,0.418000,0.845000,0.400000,0.863900,0.412000,0.810500,0.458000,0.923200,0.412000,0.817600,18114.234000,13.194000,13.194000,10.477319,6.630750,6.630750,4.166000,37.736000,3370
0.448000,0.887300,0.462000,0.862600,0.432000,0.860800,0.448000,0.848300,0.452000,0.841700,0.366000,0.790900,0.368000,0.860100,0.444000,0.856900,0.436000,0.892900,0.450000,0.907900,18366.416000,13.950000,13.950000,10.793086,6.738625,6.738625,4.306000,38.750000,3380
0.422000,0.858500,0.406000,0.816100,0.400000,0.859400,0.442000,0.857100,0.394000,0.777800,0.420000,0.865300,0.416000,0.849500,0.430000,0.901000,0.492000,0.945600,0.486000,0.914500,18475.928000,13.662000,13.662000,7.338433,6.771750,6.771750,4.308000,38.916000,3390
0.388000,0.865000,0.458000,0.881100,0.438000,0.863300,0.452000,0.874400,0.388000,0.815700,0.452000,0.903500,0.454000,0.898600,0.452000,0.885300,0.432000,0.874000,0.440000,0.875300,18599.840000,13.370000,13.370000,8.241583,6.848500,6.848500,4.354000,39.324000,3400
0.444000,0.890900,0.418000,0.893300,0.460000,0.883600,0.450000,0.868700,0.456000,0.846900,0.490000,0.963200,0.490000,0.926400,0.452000,0.866500,0.426000,0.898000,0.450000,0.909000,18806.204000,13.906000,13.906000,11.760685,6.922625,6.922625,4.536000,40.218000,3410
0.450000,0.849600,0.504000,0.936400,0.434000,0.873800,0.452000,0.898500,0.458000,0.889900,0.448000,0.914700,0.424000,0.871900,0.376000,0.839600,0.444000,0.885200,0.480000,0.931100,18654.266000,13.262000,13.262000,15.536429,6.910000,6.910000,4.470000,39.992000,3420
0.366000,0.771000,0.488000,0.923300,0.354000,0.801000,0.452000,0.882100,0.400000,0.880900,0.482000,0.951200,0.448000,0.860400,0.466000,0.879700,0.448000,0.921500,0.444000,0.898900,18388.658000,13.616000,13.616000,13.299142,6.920000,6.920000,4.348000,39.512000,3430
0.440000,0.818000,0.456000,0.944000,0.404000,0.840400,0.394000,0.804400,0.460000,0.880800,0.484000,0.905000,0.392000,0.819400,0.372000,0.849700,0.454000,0.862000,0.434000,0.898700,18273.620000,12.148000,12.148000,16.455006,6.745750,6.745750,4.290000,38.828000,3440
0.382000,0.756100,0.484000,0.916800,0.412000,0.887100,0.380000,0.818700,0.434000,0.901600,0.442000,0.830600,0.388000,0.789600,0.444000,0.806700,0.390000,0.798500,0.442000,0.903700,18616.884000,11.762000,11.762000,21.163683,6.589375,6.589375,4.198000,37.838000,3450
0.336000,0.699700,0.494000,0.954100,0.446000,0.837100,0.412000,0.838800,0.418000,0.907100,0.452000,0.878500,0.334000,0.676400,0.408000,0.789900,0.374000,0.755400,0.432000,0.863800,18864.284000,12.666000,12.666000,31.325094,6.402000,6.402000,4.106000,36.912000,3460
0.382000,0.787900,0.440000,0.929800,0.406000,0.853000,0.480000,0.890700,0.462000,0.946800,0.462000,0.908700,0.382000,0.773100,0.406000,0.802100,0.426000,0.828100,0.474000,0.899300,19021.944000,15.112000,15.112000,61.879214,6.695125,6.695125,4.320000,38.762000,3470
0.356000,0.752100,0.484000,0.949800,0.412000,0.914900,0.446000,0.886400,0.484000,0.940100,0.434000,0.894900,0.470000,0.882500,0.420000,0.913700,0.464000,0.888200,0.482000,0.881100,19138.830000,18.374000,18.374000,58.767659,6.928000,6.928000,4.452000,40.060000,3480
0.392000,0.768900,0.474000,0.938100,0.414000,0.893400,0.474000,0.920100,0.474000,0.991600,0.430000,0.830900,0.414000,0.841800,0.468000,0.907200,0.434000,0.893600,0.496000,0.934100,19195.670000,20.086000,20.086000,35.136878,6.963125,6.963125,4.470000,40.138000,3490
0.382000,0.825600,0.460000,0.931200,0.442000,0.904300,0.462000,0.908100,0.506000,0.974500,0.436000,0.850300,0.434000,0.874900,0.498000,0.932500,0.420000,0.873000,0.456000,0.867800,19076.078000,20.382000,20.382000,22.032140,6.963250,6.963250,4.496000,40.224000,3500
0.398000,0.776100,0.446000,0.902900,0.434000,0.865600,0.446000,0.928300,0.502000,0.958000,0.428000,0.829800,0.400000,0.867200,0.432000,0.922400,0.464000,0.850800,0.452000,0.866500,18996.826000,20.566000,20.566000,18.879403,6.868500,6.868500,4.402000,39.472000,3510
0.424000,0.846600,0.452000,0.945500,0.436000,0.851400,0.496000,0.921000,0.482000,0.932300,0.416000,0.867500,0.442000,0.843400,0.478000,0.923500,0.418000,0.854500,0.414000,0.880800,18837.408000,20.486000,20.486000,17.613030,6.887000,6.887000,4.458000,39.888000,3520
0.428000,0.859300,0.466000,0.953200,0.434000,0.840700,0.502000,0.962400,0.438000,0.909600,0.400000,0.885500,0.434000,0.798500,0.430000,0.913300,0.428000,0.869700,0.462000,0.896000,18550.782000,20.344000,20.344000,19.889443,6.982875,6.982875,4.422000,40.006000,3530
0.430000,0.853600,0.430000,0.930500,0.472000,0.869000,0.472000,0.918600,0.478000,0.943200,0.378000,0.851200,0.396000,0.836200,0.478000,0.945000,0.452000,0.896300,0.426000,0.853200,18605.684000,19.976000,19.976000,14.853130,6.972125,6.972125,4.412000,40.054000,3540
0.440000,0.891700,0.478000,0.936900,0.420000,0.879900,0.498000,0.946000,0.442000,0.946800,0.450000,0.854000,0.396000,0.770300,0.470000,0.906500,0.422000,0.869000,0.400000,0.837400,18958.404000,20.870000,20.870000,17.027154,6.897250,6.897250,4.416000,39.776000,3550
0.460000,0.930100,0.450000,0.921600,0.400000,0.841000,0.454000,0.934800,0.476000,0.928600,0.444000,0.857000,0.348000,0.745900,0.500000,0.936800,0.392000,0.830100,0.440000,0.854000,18833.314000,19.108000,19.108000,17.250838,6.889000,6.889000,4.364000,39.520000,3560
0.444000,0.870000,0.452000,0.913400,0.428000,0.847000,0.458000,0.922600,0.454000,0.879300,0.420000,0.897900,0.358000,0.753100,0.470000,0.912400,0.446000,0.834700,0.440000,0.910600,18954.674000,18.604000,18.604000,14.432048,6.820000,6.820000,4.370000,39.340000,3570
0.442000,0.835700,0.480000,0.910600,0.412000,0.834500,0.462000,0.949000,0.388000,0.820100,0.468000,0.868300,0.334000,0.718100,0.500000,0.910300,0.412000,0.846900,0.416000,0.855500,18991.550000,17.784000,17.784000,11.816978,6.628625,6.628625,4.314000,38.438000,3580
0.396000,0.838900,0.368000,0.788500,0.402000,0.822100,0.446000,0.921700,0.420000,0.848400,0.396000,0.784300,0.388000,0.798800,0.442000,0.917400,0.454000,0.861300,0.488000,0.867900,18661.064000,16.864000,16.864000,13.732970,6.588750,6.588750,4.200000,38.032000,3590
0.476000,0.894700,0.454000,0.866100,0.450000,0.872200,0.434000,0.871400,0.404000,0.841300,0.380000,0.734300,0.398000,0.800300,0.468000,0.890800,0.418000,0.888700,0.418000,0.911500,18938.944000,17.328000,17.328000,14.325066,6.700625,6.700625,4.300000,38.590000,3600
0.468000,0.924500,0.406000,0.827100,0.436000,0.863700,0.490000,0.932600,0.478000,0.906900,0.356000,0.730900,0.404000,0.865500,0.450000,0.902400,0.402000,0.881000,0.432000,0.873400,18771.114000,17.658000,17.658000,15.043122,6.813375,6.813375,4.322000,39.190000,3610
0.432000,0.850600,0.398000,0.830900,0.404000,0.832200,0.446000,0.899800,0.462000,0.910200,0.354000,0.725100,0.402000,0.808800,0.458000,0.891000,0.482000,0.870900,0.418000,0.860100,18383.948000,18.232000,18.232000,15.509194,6.575625,6.575625,4.256000,38.126000,3620
0.428000,0.881900,0.486000,0.916100,0.392000,0.845100,0.420000,0.830500,0.444000,0.914300,0.434000,0.852200,0.434000,0.827100,0.418000,0.882100,0.452000,0.873100,0.404000,0.810100,18616.002000,18.968000,18.968000,16.520016,6.753000,6.753000,4.312000,38.852000,3630
0.454000,0.925500,0.406000,0.916100,0.448000,0.876700,0.372000,0.813900,0.458000,0.906300,0.444000,0.832000,0.364000,0.824800,0.442000,0.824600,0.436000,0.850300,0.440000,0.817100,18709.790000,19.558000,19.558000,12.443523,6.757750,6.757750,4.264000,38.664000,3640
0.420000,0.864600,0.476000,0.940200,0.386000,0.831100,0.438000,0.883100,0.486000,0.909300,0.460000,0.900500,0.456000,0.897600,0.412000,0.785800,0.410000,0.800800,0.430000,0.871900,18864.142000,19.044000,19.044000,15.160385,6.751125,6.751125,4.374000,39.062000,3650
0.482000,0.953700,0.474000,0.935700,0.388000,0.847900,0.446000,0.894700,0.460000,0.901600,0.400000,0.853900,0.426000,0.890500,0.420000,0.787700,0.418000,0.832400,0.464000,0.886900,18911.898000,18.986000,18.986000,11.540886,6.901750,6.901750,4.378000,39.548000,3660
0.492000,0.953200,0.484000,0.940500,0.434000,0.922800,0.458000,0.947800,0.494000,0.903400,0.402000,0.802500,0.428000,0.892800,0.344000,0.774600,0.450000,0.879100,0.420000,0.863600,18555.604000,18.372000,18.372000,10.089796,6.972125,6.972125,4.406000,39.986000,3670
0.486000,0.961400,0.472000,0.945700,0.456000,0.937700,0.470000,0.934700,0.384000,0.869900,0.456000,0.858700,0.448000,0.895400,0.400000,0.805000,0.426000,0.869100,0.436000,0.828500,18633.066000,18.272000,18.272000,11.985988,6.984625,6.984625,4.434000,40.090000,3680
0.476000,0.961100,0.418000,0.880800,0.482000,0.923100,0.464000,0.897900,0.424000,0.846100,0.390000,0.825700,0.462000,0.909800,0.436000,0.849100,0.454000,0.900000,0.438000,0.891500,18578.800000,17.756000,17.756000,13.679824,6.948250,6.948250,4.444000,39.984000,3690
0.418000,0.936700,0.420000,0.865900,0.468000,0.941800,0.464000,0.901100,0.426000,0.873800,0.430000,0.828700,0.458000,0.947600,0.440000,0.911400,0.480000,0.884900,0.448000,0.902300,18961.294000,17.180000,17.180000,15.254108,7.068750,7.068750,4.452000,40.500000,3700
0.498000,0.961500,0.414000,0.838100,0.482000,0.904700,0.430000,0.886800,0.440000,0.875300,0.410000,0.855800,0.478000,0.924300,0.378000,0.809900,0.424000,0.863000,0.446000,0.907300,18883.548000,16.998000,16.998000,12.899796,6.925000,6.925000,4.400000,39.724000,3710
