0-correct_AVE,0-incorrect_AVE,1-correct_AVE,1-incorrect_AVE,2-correct_AVE,2-incorrect_AVE,3-correct_AVE,3-incorrect_AVE,4-correct_AVE,4-incorrect_AVE,5-correct_AVE,5-incorrect_AVE,6-correct_AVE,6-incorrect_AVE,7-correct_AVE,7-incorrect_AVE,8-correct_AVE,8-incorrect_AVE,9-correct_AVE,9-incorrect_AVE,genomeLength_AVE,markovBrainDeterministicGates_AVE,markovBrainGates_AVE,markovBrainGates_VAR,optimizeValue_AVE,score_AVE,totalCorrect_AVE,totalIncorrect_AVE,update
0.454000,0.963100,0.418000,0.871500,0.462000,0.947500,0.436000,0.843800,0.472000,0.975200,0.480000,0.934600,0.478000,0.895200,0.454000,0.877000,0.402000,0.847300,0.522000,0.993300,1824.434000,91.454000,91.454000,1438.845575,7.120125,7.120125,4.578000,41.154000,1810
0.482000,0.929800,0.402000,0.844200,0.546000,0.961900,0.486000,0.921200,0.476000,0.948700,0.466000,0.945100,0.432000,0.922500,0.466000,0.893400,0.414000,0.863800,0.454000,0.989600,1816.186000,85.956000,85.956000,1449.813691,7.180625,7.180625,4.624000,41.478000,1820
0.470000,0.944500,0.478000,0.879200,0.434000,0.950500,0.450000,0.914400,0.470000,0.960800,0.470000,0.951600,0.476000,0.916200,0.510000,0.963600,0.468000,0.891400,0.464000,0.998000,1822.140000,86.742000,86.742000,1615.017471,7.320625,7.320625,4.690000,42.170000,1830
0.444000,0.910200,0.444000,0.876100,0.474000,0.958900,0.478000,0.915500,0.502000,0.957400,0.492000,0.956700,0.440000,0.934900,0.450000,0.900800,0.448000,0.925500,0.518000,0.996000,1828.130000,83.622000,83.622000,1510.287691,7.244125,7.244125,4.690000,41.970000,1840
0.472000,0.938700,0.450000,0.873800,0.472000,0.981900,0.526000,0.935000,0.470000,0.963500,0.468000,0.968500,0.484000,0.927200,0.464000,0.892600,0.442000,0.944900,0.470000,0.994800,1831.750000,80.296000,80.296000,1253.415214,7.352500,7.352500,4.718000,42.388000,1850
0.490000,0.942100,0.424000,0.838900,0.462000,0.982000,0.452000,0.916800,0.476000,0.943100,0.504000,0.978800,0.438000,0.942500,0.454000,0.834300,0.458000,0.905500,0.490000,0.998000,1824.416000,86.720000,86.720000,1432.895391,7.226125,7.226125,4.648000,41.758000,1860
0.440000,0.931200,0.396000,0.859900,0.522000,0.983000,0.466000,0.906500,0.486000,0.933100,0.480000,0.957200,0.480000,0.984100,0.396000,0.802600,0.498000,0.923900,0.472000,0.995500,1823.938000,80.880000,80.880000,1228.202004,7.266625,7.266625,4.636000,41.754000,1870
0.442000,0.912900,0.480000,0.900100,0.534000,0.985100,0.478000,0.879100,0.468000,0.893000,0.418000,0.909700,0.474000,0.969400,0.432000,0.852500,0.424000,0.922800,0.488000,0.998000,1813.276000,77.196000,77.196000,1465.083752,7.191500,7.191500,4.638000,41.492000,1880
0.488000,0.931400,0.436000,0.842400,0.468000,0.998000,0.428000,0.872800,0.426000,0.907800,0.498000,0.919900,0.464000,0.960400,0.432000,0.841500,0.450000,0.927300,0.500000,1.000000,1813.756000,78.246000,78.246000,1349.853190,7.200875,7.200875,4.590000,41.414000,1890
0.466000,0.917100,0.412000,0.731300,0.454000,0.958000,0.422000,0.840200,0.446000,0.892200,0.450000,0.900500,0.480000,0.979500,0.410000,0.852900,0.456000,0.897500,0.454000,1.000000,1818.920000,81.308000,81.308000,1474.013162,7.080625,7.080625,4.450000,40.402000,1900
0.476000,0.822900,0.296000,0.713200,0.446000,0.982200,0.444000,0.894100,0.454000,0.913300,0.514000,0.956600,0.472000,0.955700,0.450000,0.872900,0.436000,0.878400,0.522000,1.000000,1822.522000,80.636000,80.636000,1273.033571,7.003750,7.003750,4.510000,40.440000,1910
0.462000,0.882500,0.400000,0.789200,0.470000,0.978800,0.400000,0.853100,0.434000,0.859900,0.510000,0.943400,0.498000,0.984700,0.420000,0.914800,0.454000,0.862700,0.482000,0.998300,1826.600000,80.892000,80.892000,1412.701739,7.078375,7.078375,4.530000,40.806000,1920
0.476000,0.908500,0.426000,0.825100,0.474000,0.948300,0.458000,0.876100,0.380000,0.840100,0.466000,0.927200,0.510000,0.953100,0.398000,0.892100,0.410000,0.869300,0.536000,1.000000,1815.726000,84.138000,84.138000,1926.307571,7.058250,7.058250,4.534000,40.676000,1930
0.404000,0.833100,0.432000,0.840700,0.514000,0.992000,0.460000,0.869400,0.416000,0.873800,0.440000,0.869800,0.488000,0.986600,0.448000,0.878100,0.434000,0.894100,0.484000,0.994000,1819.628000,91.200000,91.200000,2029.054108,7.051500,7.051500,4.520000,40.636000,1940
0.380000,0.755900,0.416000,0.857700,0.456000,0.958900,0.444000,0.894400,0.426000,0.816700,0.432000,0.847200,0.486000,0.985000,0.482000,0.917900,0.440000,0.876400,0.464000,0.992000,1824.244000,85.152000,85.152000,2038.040978,7.020750,7.020750,4.426000,40.088000,1950
0.456000,0.883500,0.482000,0.913000,0.480000,0.968900,0.444000,0.834100,0.412000,0.871900,0.456000,0.889900,0.466000,0.953100,0.444000,0.913900,0.410000,0.841100,0.488000,1.000000,1815.376000,97.058000,97.058000,2361.148934,7.075000,7.075000,4.538000,40.808000,1960
0.512000,0.927500,0.426000,0.887900,0.488000,0.982000,0.430000,0.843500,0.472000,0.914000,0.446000,0.943700,0.446000,0.884300,0.444000,0.869200,0.396000,0.822000,0.470000,0.993200,1825.368000,102.900000,102.900000,2468.466934,7.093625,7.093625,4.530000,40.810000,1970
0.490000,0.950900,0.462000,0.912200,0.474000,0.991200,0.396000,0.806800,0.428000,0.892500,0.482000,0.967500,0.420000,0.850200,0.458000,0.916500,0.416000,0.847600,0.534000,1.000000,1825.412000,104.628000,104.628000,2145.693002,7.158125,7.158125,4.560000,41.130000,1980
0.474000,0.962700,0.446000,0.879300,0.496000,0.988000,0.428000,0.875100,0.436000,0.898900,0.506000,0.991100,0.444000,0.849600,0.438000,0.917500,0.432000,0.883400,0.498000,1.000000,1816.194000,108.426000,108.426000,2162.914353,7.259000,7.259000,4.598000,41.624000,1990
0.476000,0.934800,0.400000,0.858700,0.494000,0.977600,0.460000,0.862500,0.482000,0.909800,0.462000,0.974000,0.446000,0.839200,0.428000,0.874900,0.442000,0.885600,0.478000,0.998000,1818.778000,103.222000,103.222000,1637.816349,7.099625,7.099625,4.568000,41.006000,2000
0.502000,0.940700,0.382000,0.775800,0.530000,0.943500,0.462000,0.883800,0.464000,0.915900,0.444000,0.993200,0.378000,0.842000,0.374000,0.813900,0.434000,0.844800,0.514000,1.000000,1816.814000,99.036000,99.036000,1732.611928,6.990000,6.990000,4.484000,40.288000,2010
0.498000,0.960000,0.450000,0.847100,0.480000,0.956300,0.430000,0.872800,0.474000,0.960600,0.456000,0.984400,0.504000,0.930100,0.390000,0.794200,0.386000,0.856300,0.524000,1.000000,1819.958000,100.658000,100.658000,1677.808653,7.156875,7.156875,4.592000,41.226000,2020
0.482000,0.968000,0.394000,0.846500,0.462000,0.933500,0.456000,0.914000,0.476000,0.984000,0.454000,0.982600,0.500000,0.930600,0.390000,0.766200,0.422000,0.836500,0.518000,1.000000,1827.644000,100.810000,100.810000,1931.565030,7.212125,7.212125,4.554000,41.262000,2030
0.446000,0.953600,0.406000,0.800500,0.478000,0.970800,0.458000,0.924800,0.542000,0.964700,0.444000,0.958400,0.460000,0.959400,0.430000,0.782100,0.412000,0.810200,0.492000,1.000000,1829.726000,95.802000,95.802000,1431.000798,7.124375,7.124375,4.568000,41.058000,2040
0.478000,0.949700,0.394000,0.814600,0.492000,0.965000,0.464000,0.921100,0.454000,0.924200,0.434000,0.953600,0.454000,0.905700,0.398000,0.752700,0.422000,0.849900,0.484000,0.999000,1816.328000,96.716000,96.716000,1776.023391,7.142000,7.142000,4.474000,40.696000,2050
0.468000,0.936400,0.404000,0.830100,0.528000,0.967500,0.430000,0.857700,0.448000,0.897300,0.452000,0.930400,0.470000,0.895600,0.392000,0.785300,0.404000,0.781200,0.464000,1.000000,1818.736000,101.222000,101.222000,2288.201118,6.924750,6.924750,4.460000,39.956000,2060
0.502000,0.972100,0.420000,0.834300,0.452000,0.920300,0.382000,0.835300,0.434000,0.893500,0.496000,0.939600,0.454000,0.852400,0.424000,0.812800,0.404000,0.821900,0.474000,0.998000,1824.044000,109.152000,109.152000,2920.562020,6.924375,6.924375,4.442000,39.954000,2070
0.458000,0.915300,0.378000,0.807700,0.444000,0.926300,0.424000,0.820600,0.474000,0.941600,0.462000,0.911800,0.466000,0.872500,0.432000,0.917600,0.412000,0.839900,0.526000,1.000000,1821.834000,108.896000,108.896000,2333.163511,6.988875,6.988875,4.476000,40.290000,2080
0.424000,0.907500,0.382000,0.760100,0.516000,0.924700,0.478000,0.960200,0.520000,0.981500,0.404000,0.866800,0.436000,0.889600,0.494000,0.962200,0.394000,0.825100,0.486000,1.000000,1825.522000,104.202000,104.202000,1867.335868,7.080500,7.080500,4.534000,40.848000,2090
0.458000,0.893500,0.388000,0.774900,0.482000,0.927900,0.456000,0.854400,0.476000,0.993800,0.460000,0.916300,0.434000,0.891100,0.486000,0.967000,0.396000,0.807500,0.470000,1.000000,1822.100000,105.982000,105.982000,1808.959595,7.072125,7.072125,4.506000,40.630000,2100
0.456000,0.903100,0.356000,0.728900,0.486000,0.965400,0.428000,0.897700,0.526000,0.995100,0.476000,0.910900,0.494000,0.887000,0.464000,0.916300,0.394000,0.856300,0.462000,0.998000,1825.444000,109.294000,109.294000,1571.855275,7.054375,7.054375,4.542000,40.754000,2110
0.514000,0.937000,0.414000,0.810500,0.480000,0.967000,0.450000,0.893300,0.500000,0.977400,0.446000,0.885100,0.396000,0.847500,0.468000,0.943700,0.398000,0.782400,0.448000,1.000000,1824.392000,102.966000,102.966000,1502.385615,7.078500,7.078500,4.514000,40.708000,2120
0.444000,0.919700,0.436000,0.841900,0.490000,0.942500,0.452000,0.914000,0.502000,0.967300,0.452000,0.910600,0.422000,0.852400,0.456000,0.906700,0.420000,0.825500,0.474000,0.999600,1832.246000,98.222000,98.222000,1549.900517,7.083625,7.083625,4.548000,40.854000,2130
0.446000,0.876500,0.414000,0.870700,0.504000,0.960800,0.408000,0.886400,0.456000,0.965000,0.466000,0.928000,0.428000,0.860600,0.462000,0.918700,0.428000,0.841600,0.554000,0.996000,1828.840000,89.230000,89.230000,1582.085271,7.092750,7.092750,4.566000,40.956000,2140
0.438000,0.878300,0.430000,0.873800,0.468000,0.915600,0.464000,0.919800,0.480000,0.928600,0.442000,0.844900,0.430000,0.920100,0.452000,0.911500,0.374000,0.781100,0.492000,0.998000,1835.742000,85.292000,85.292000,1290.563864,7.044875,7.044875,4.470000,40.390000,2150
0.448000,0.906300,0.476000,0.944400,0.424000,0.908000,0.440000,0.951900,0.462000,0.965500,0.456000,0.871900,0.476000,0.911600,0.468000,0.895700,0.386000,0.730900,0.530000,0.991800,1819.864000,93.342000,93.342000,1510.582200,7.061125,7.061125,4.566000,40.834000,2160
0.516000,0.937500,0.454000,0.916300,0.450000,0.893800,0.468000,0.954600,0.470000,0.948700,0.468000,0.886300,0.500000,0.956900,0.432000,0.882200,0.390000,0.778300,0.470000,0.994000,1831.860000,98.152000,98.152000,1715.916729,7.079375,7.079375,4.618000,41.126000,2170
0.520000,0.979700,0.450000,0.922600,0.446000,0.888000,0.476000,0.929700,0.502000,0.936100,0.412000,0.903700,0.470000,0.946500,0.422000,0.873900,0.370000,0.738800,0.492000,0.997300,1828.674000,88.998000,88.998000,1452.531058,7.119125,7.119125,4.560000,41.026000,2180
0.504000,0.984100,0.460000,0.893600,0.466000,0.907300,0.430000,0.887300,0.452000,0.940000,0.472000,0.880500,0.480000,0.925500,0.382000,0.862100,0.366000,0.736700,0.442000,0.998000,1815.870000,81.868000,81.868000,1357.285146,7.118500,7.118500,4.454000,40.608000,2190
0.512000,0.961900,0.462000,0.948200,0.480000,0.900100,0.412000,0.888900,0.436000,0.973800,0.450000,0.868600,0.438000,0.937000,0.432000,0.848600,0.378000,0.713600,0.514000,1.000000,1825.508000,85.682000,85.682000,1688.533944,7.067125,7.067125,4.514000,40.682000,2200
0.428000,0.958400,0.420000,0.882900,0.462000,0.890400,0.430000,0.856100,0.472000,0.935900,0.440000,0.842700,0.500000,0.957300,0.452000,0.884000,0.278000,0.625500,0.502000,0.994000,1820.214000,94.460000,94.460000,2625.675752,6.949000,6.949000,4.384000,39.756000,2210
0.494000,0.965500,0.442000,0.891400,0.418000,0.875700,0.444000,0.834600,0.446000,0.882200,0.398000,0.804300,0.468000,0.949200,0.448000,0.926300,0.296000,0.609700,0.488000,1.000000,1830.196000,100.256000,100.256000,2307.970405,6.865125,6.865125,4.342000,39.342000,2220
0.510000,0.981400,0.412000,0.874500,0.444000,0.895100,0.434000,0.843100,0.432000,0.895300,0.418000,0.813700,0.498000,0.961700,0.468000,0.907200,0.360000,0.754500,0.486000,1.000000,1829.562000,106.680000,106.680000,2452.506613,6.993875,6.993875,4.462000,40.178000,2230
0.474000,0.957100,0.468000,0.911700,0.474000,0.899700,0.408000,0.901000,0.468000,0.903200,0.426000,0.846900,0.494000,0.966400,0.406000,0.821800,0.436000,0.853600,0.502000,1.000000,1822.232000,113.470000,113.470000,2289.251603,7.050500,7.050500,4.556000,40.752000,2240
0.484000,0.968300,0.434000,0.903500,0.442000,0.868500,0.440000,0.850900,0.488000,0.952500,0.442000,0.880100,0.464000,0.948600,0.396000,0.823100,0.422000,0.828200,0.508000,0.994000,1819.114000,113.256000,113.256000,2161.469403,7.051500,7.051500,4.520000,40.576000,2250
0.472000,0.973400,0.452000,0.865000,0.438000,0.922500,0.452000,0.859800,0.448000,0.923600,0.408000,0.880500,0.474000,0.925700,0.384000,0.782600,0.400000,0.792500,0.508000,0.999100,1815.736000,113.684000,113.684000,2084.629403,7.003625,7.003625,4.436000,40.186000,2260
0.446000,0.947700,0.448000,0.884400,0.464000,0.888300,0.406000,0.857700,0.432000,0.875900,0.412000,0.877600,0.450000,0.918800,0.384000,0.749600,0.412000,0.815800,0.548000,0.988000,1818.246000,107.816000,107.816000,2236.302749,6.877125,6.877125,4.402000,39.618000,2270
0.496000,0.950900,0.454000,0.841400,0.436000,0.899200,0.418000,0.855000,0.510000,0.945300,0.466000,0.884200,0.430000,0.862700,0.386000,0.814500,0.412000,0.805300,0.494000,0.992000,1830.822000,115.340000,115.340000,3269.186774,6.806500,6.806500,4.502000,39.756000,2280
0.526000,0.981900,0.420000,0.812700,0.404000,0.897900,0.490000,0.911200,0.446000,0.943400,0.412000,0.845500,0.460000,0.904400,0.446000,0.891100,0.446000,0.887800,0.478000,0.996300,1819.520000,125.620000,125.620000,3335.085772,7.082125,7.082125,4.528000,40.826000,2290
0.496000,0.978500,0.410000,0.843200,0.474000,0.943600,0.428000,0.904400,0.482000,0.957100,0.424000,0.879000,0.442000,0.862800,0.452000,0.860000,0.466000,0.932000,0.508000,1.000000,1806.602000,132.662000,132.662000,2889.438633,7.162375,7.162375,4.582000,41.226000,2300
0.432000,0.972900,0.436000,0.883700,0.516000,0.970900,0.446000,0.932800,0.496000,0.953000,0.464000,0.882800,0.480000,0.913100,0.444000,0.909800,0.476000,0.910800,0.488000,0.998000,1829.692000,129.762000,129.762000,3180.762882,7.270250,7.270250,4.678000,41.964000,2310
0.478000,0.949500,0.458000,0.864900,0.440000,0.951700,0.462000,0.895300,0.466000,0.928000,0.474000,0.917400,0.502000,0.970200,0.468000,0.936200,0.436000,0.931900,0.482000,0.998000,1824.058000,130.824000,130.824000,2316.409844,7.293500,7.293500,4.666000,42.048000,2320
0.438000,0.887900,0.468000,0.891600,0.470000,0.948100,0.482000,0.952700,0.436000,0.891900,0.534000,0.962900,0.492000,0.916200,0.464000,0.948800,0.410000,0.967900,0.508000,0.994000,1824.652000,122.388000,122.388000,2908.975407,7.270000,7.270000,4.702000,42.104000,2330
0.466000,0.894500,0.476000,0.901600,0.502000,0.961000,0.442000,0.943200,0.440000,0.878600,0.480000,0.981300,0.418000,0.868400,0.440000,0.917900,0.454000,0.960200,0.528000,0.997500,1831.440000,118.050000,118.050000,2352.801102,7.279750,7.279750,4.646000,41.876000,2340
0.506000,0.936400,0.406000,0.867600,0.470000,0.951600,0.474000,0.906500,0.478000,0.872800,0.498000,0.963200,0.396000,0.930200,0.446000,0.955600,0.494000,0.946300,0.500000,0.998800,1828.868000,109.724000,109.724000,2483.442709,7.275625,7.275625,4.668000,41.978000,2350
0.544000,0.947200,0.446000,0.871600,0.456000,0.903700,0.462000,0.918500,0.374000,0.807200,0.472000,0.966200,0.488000,0.943700,0.448000,0.935000,0.476000,0.982000,0.490000,1.000000,1826.862000,97.734000,97.734000,1912.524293,7.217250,7.217250,4.656000,41.724000,2360
0.508000,0.982800,0.424000,0.879700,0.422000,0.943500,0.476000,0.892900,0.408000,0.796200,0.484000,0.961200,0.438000,0.906100,0.444000,0.954500,0.506000,0.972500,0.512000,0.997600,1831.924000,90.374000,90.374000,1437.613351,7.267125,7.267125,4.622000,41.806000,2370
0.462000,0.966700,0.456000,0.921300,0.472000,0.905900,0.456000,0.900900,0.422000,0.812100,0.456000,0.928300,0.426000,0.861300,0.450000,0.899500,0.498000,0.992800,0.486000,1.000000,1827.056000,92.178000,92.178000,1661.621559,7.215625,7.215625,4.584000,41.370000,2380
0.496000,0.975400,0.440000,0.899600,0.498000,0.916700,0.416000,0.879400,0.412000,0.831200,0.420000,0.897900,0.434000,0.895200,0.456000,0.883600,0.466000,0.917500,0.494000,0.998000,1812.326000,98.560000,98.560000,1676.864128,7.123750,7.123750,4.532000,40.932000,2390
0.522000,0.967200,0.464000,0.848500,0.422000,0.864300,0.448000,0.921300,0.378000,0.797200,0.456000,0.907000,0.432000,0.870000,0.408000,0.826600,0.472000,0.954700,0.534000,1.000000,1823.356000,102.792000,102.792000,1490.333403,6.918625,6.918625,4.536000,40.258000,2400
0.480000,0.969400,0.406000,0.856100,0.414000,0.874000,0.470000,0.939900,0.396000,0.741000,0.436000,0.917500,0.438000,0.866700,0.448000,0.826300,0.446000,0.899300,0.502000,0.998000,1820.348000,92.708000,92.708000,1501.529796,6.991750,6.991750,4.436000,40.020000,2410
0.490000,0.980400,0.424000,0.829800,0.426000,0.892800,0.500000,0.957700,0.384000,0.764100,0.496000,0.911600,0.388000,0.838700,0.372000,0.742300,0.450000,0.913700,0.490000,0.990800,1825.972000,101.930000,101.930000,2109.977054,6.894000,6.894000,4.420000,39.692000,2420
0.474000,0.972300,0.422000,0.856900,0.426000,0.860100,0.500000,0.941600,0.410000,0.761500,0.434000,0.879400,0.408000,0.831900,0.368000,0.777700,0.494000,0.940500,0.488000,0.998000,1821.112000,100.772000,100.772000,2148.994004,6.869125,6.869125,4.424000,39.678000,2430
0.490000,0.944900,0.380000,0.865000,0.440000,0.875300,0.476000,0.918000,0.402000,0.799600,0.390000,0.855900,0.426000,0.811400,0.450000,0.839500,0.494000,0.970200,0.478000,0.988000,1806.734000,90.400000,90.400000,2100.913828,6.917750,6.917750,4.426000,39.900000,2440
0.510000,0.930900,0.446000,0.869600,0.378000,0.772800,0.410000,0.898000,0.416000,0.825700,0.414000,0.835300,0.464000,0.923000,0.430000,0.862600,0.488000,0.990500,0.516000,0.994000,1829.702000,79.514000,79.514000,937.548902,6.925125,6.925125,4.472000,40.038000,2450
0.480000,0.962400,0.498000,0.887200,0.438000,0.846000,0.422000,0.885300,0.420000,0.885600,0.416000,0.847600,0.462000,0.930400,0.464000,0.880300,0.498000,0.965900,0.452000,1.000000,1818.196000,81.522000,81.522000,1193.869255,7.098625,7.098625,4.550000,40.906000,2460
0.488000,0.968400,0.450000,0.908300,0.410000,0.843100,0.424000,0.901000,0.454000,0.892000,0.530000,0.946800,0.418000,0.876900,0.432000,0.906900,0.494000,0.973900,0.476000,0.994000,1822.218000,88.424000,88.424000,1550.352930,7.245625,7.245625,4.576000,41.482000,2470
0.458000,0.965100,0.390000,0.827300,0.486000,0.936300,0.430000,0.929100,0.452000,0.924500,0.484000,0.945600,0.468000,0.892200,0.508000,0.922000,0.460000,0.931100,0.504000,1.000000,1815.912000,99.418000,99.418000,1935.995267,7.231375,7.231375,4.640000,41.722000,2480
0.454000,0.947200,0.432000,0.887000,0.502000,0.966900,0.464000,0.886500,0.484000,0.908600,0.446000,0.894900,0.470000,0.930200,0.440000,0.894000,0.456000,0.949000,0.500000,0.988400,1819.828000,101.614000,101.614000,2477.151307,7.192000,7.192000,4.648000,41.616000,2490
0.490000,0.976400,0.466000,0.909100,0.486000,0.944600,0.424000,0.843800,0.416000,0.872300,0.454000,0.946000,0.464000,0.958900,0.490000,0.939600,0.478000,0.929600,0.494000,1.000000,1823.686000,123.606000,123.606000,4411.694152,7.293250,7.293250,4.662000,41.948000,2500
0.470000,0.985600,0.436000,0.859600,0.494000,0.953500,0.402000,0.804700,0.422000,0.864000,0.426000,0.938500,0.476000,0.931100,0.458000,0.932700,0.508000,0.953400,0.510000,0.996000,1822.868000,120.672000,120.672000,3073.687792,7.204375,7.204375,4.602000,41.490000,2510
0.538000,0.982500,0.392000,0.852500,0.468000,0.913600,0.392000,0.794100,0.430000,0.846700,0.450000,0.914900,0.464000,0.903100,0.460000,0.939600,0.464000,0.969700,0.496000,1.000000,1820.320000,122.534000,122.534000,3159.507860,7.128375,7.128375,4.554000,41.030000,2520
0.444000,0.963000,0.460000,0.872200,0.444000,0.880400,0.438000,0.819500,0.390000,0.814500,0.442000,0.912300,0.452000,0.920800,0.486000,0.958400,0.464000,0.950900,0.520000,1.000000,1824.498000,116.262000,116.262000,2442.558473,7.111000,7.111000,4.540000,40.920000,2530
0.524000,0.979100,0.440000,0.934000,0.400000,0.812600,0.414000,0.834700,0.422000,0.785500,0.418000,0.895500,0.454000,0.947400,0.460000,0.956700,0.510000,0.946400,0.500000,1.000000,1826.390000,124.936000,124.936000,2673.919743,7.110875,7.110875,4.542000,40.918000,2540
0.496000,0.974100,0.436000,0.874200,0.378000,0.814400,0.434000,0.844600,0.436000,0.808100,0.436000,0.908800,0.448000,0.894900,0.448000,0.934500,0.446000,0.929900,0.528000,1.000000,1829.998000,121.092000,121.092000,2013.907351,7.033000,7.033000,4.486000,40.432000,2550
0.526000,0.969900,0.438000,0.915000,0.432000,0.860600,0.442000,0.840800,0.424000,0.829000,0.508000,0.942800,0.468000,0.932000,0.470000,0.936800,0.406000,0.896800,0.496000,0.999600,1815.688000,103.310000,103.310000,1880.178257,7.045750,7.045750,4.610000,41.012000,2560
0.488000,0.942000,0.460000,0.906600,0.408000,0.816300,0.430000,0.862500,0.430000,0.814400,0.456000,0.918100,0.476000,0.937900,0.434000,0.907700,0.406000,0.865300,0.486000,0.992000,1821.430000,96.280000,96.280000,2272.242084,7.016750,7.016750,4.474000,40.340000,2570
0.450000,0.930200,0.464000,0.935300,0.372000,0.777400,0.456000,0.867600,0.436000,0.882400,0.454000,0.879900,0.444000,0.953400,0.442000,0.908700,0.422000,0.834300,0.526000,0.996000,1817.564000,98.316000,98.316000,2597.915976,7.039625,7.039625,4.466000,40.362000,2580
0.440000,0.911900,0.490000,0.945800,0.414000,0.831400,0.466000,0.885300,0.432000,0.830900,0.412000,0.873700,0.472000,0.909800,0.440000,0.877200,0.394000,0.782900,0.482000,0.985900,1828.722000,108.260000,108.260000,3632.978357,6.860625,6.860625,4.442000,39.730000,2590
0.440000,0.899600,0.474000,0.933400,0.494000,0.911700,0.456000,0.897600,0.410000,0.857100,0.478000,0.921700,0.410000,0.934300,0.444000,0.879600,0.418000,0.837000,0.480000,0.989100,1821.594000,106.326000,106.326000,3457.795315,7.122375,7.122375,4.504000,40.802000,2600
0.450000,0.929900,0.440000,0.894900,0.460000,0.895200,0.420000,0.881600,0.488000,0.912200,0.454000,0.929000,0.472000,0.928500,0.420000,0.853000,0.384000,0.806400,0.466000,0.989500,1823.208000,88.350000,88.350000,1982.668838,7.130750,7.130750,4.454000,40.644000,2610
0.470000,0.925900,0.478000,0.916600,0.412000,0.892700,0.450000,0.855200,0.414000,0.871100,0.466000,0.928300,0.456000,0.928100,0.442000,0.877400,0.444000,0.865600,0.502000,0.976000,1820.630000,88.942000,88.942000,2530.507651,7.048375,7.048375,4.534000,40.654000,2620
0.448000,0.917700,0.450000,0.867300,0.510000,0.929000,0.430000,0.872500,0.426000,0.861800,0.466000,0.912300,0.496000,0.969500,0.450000,0.900400,0.458000,0.968400,0.476000,0.991800,1824.288000,97.726000,97.726000,2126.135194,7.168625,7.168625,4.610000,41.350000,2630
0.490000,0.925100,0.414000,0.873800,0.420000,0.874000,0.428000,0.841300,0.408000,0.832500,0.466000,0.895100,0.496000,0.972900,0.458000,0.904700,0.478000,0.986000,0.508000,0.994000,1823.354000,100.388000,100.388000,2207.985427,7.084000,7.084000,4.566000,40.928000,2640
0.478000,0.953400,0.408000,0.816800,0.474000,0.902500,0.394000,0.871800,0.408000,0.829400,0.434000,0.886400,0.478000,0.968400,0.500000,0.906100,0.472000,0.971000,0.494000,0.993200,1824.132000,96.462000,96.462000,2158.593743,7.116750,7.116750,4.540000,40.952000,2650
0.498000,0.959400,0.438000,0.930000,0.472000,0.924400,0.388000,0.811300,0.430000,0.834600,0.406000,0.789800,0.478000,0.962000,0.460000,0.890500,0.496000,0.992200,0.480000,0.990400,1825.762000,99.720000,99.720000,2246.218036,7.097250,7.097250,4.546000,40.880000,2660
0.496000,0.982500,0.478000,0.948900,0.488000,0.937800,0.398000,0.809300,0.406000,0.839500,0.384000,0.792000,0.476000,0.957500,0.488000,0.928200,0.470000,0.993600,0.492000,1.000000,1822.154000,112.348000,112.348000,2633.389675,7.205875,7.205875,4.576000,41.370000,2670
0.448000,0.970500,0.464000,0.973200,0.466000,0.920500,0.408000,0.851000,0.436000,0.864100,0.446000,0.852000,0.418000,0.880000,0.490000,0.965200,0.554000,0.994000,0.496000,0.994000,1825.832000,128.522000,128.522000,4540.410337,7.246750,7.246750,4.626000,41.696000,2680
0.492000,0.974800,0.466000,0.926800,0.438000,0.900500,0.420000,0.851000,0.492000,0.930500,0.462000,0.915800,0.454000,0.936000,0.480000,0.956400,0.458000,0.979600,0.538000,0.996000,1815.348000,102.836000,102.836000,3210.999102,7.281125,7.281125,4.700000,42.134000,2690
0.480000,0.953800,0.500000,0.947100,0.440000,0.913600,0.400000,0.844100,0.460000,0.938900,0.492000,0.943500,0.514000,0.940000,0.428000,0.915500,0.482000,0.984000,0.492000,0.994400,1822.832000,99.010000,99.010000,1822.310521,7.334125,7.334125,4.688000,42.190000,2700
0.460000,0.939500,0.464000,0.944500,0.462000,0.933700,0.422000,0.883900,0.472000,0.955500,0.494000,0.932200,0.460000,0.925400,0.436000,0.913200,0.496000,0.967700,0.508000,0.990000,1820.858000,97.888000,97.888000,1987.618693,7.353250,7.353250,4.674000,42.252000,2710
0.454000,0.919400,0.466000,0.921000,0.456000,0.923600,0.416000,0.888300,0.474000,0.957100,0.476000,0.903600,0.484000,0.951700,0.488000,0.937100,0.470000,0.925700,0.484000,0.992000,1811.754000,98.148000,98.148000,2245.745587,7.258250,7.258250,4.668000,41.928000,2720
0.448000,0.862100,0.464000,0.915800,0.488000,0.957900,0.456000,0.898000,0.480000,0.928700,0.438000,0.886400,0.428000,0.866100,0.462000,0.914700,0.462000,0.940700,0.466000,0.996200,1832.884000,101.682000,101.682000,2940.309495,7.143250,7.143250,4.592000,41.244000,2730
0.400000,0.768100,0.440000,0.920900,0.446000,0.920900,0.454000,0.919800,0.460000,0.920400,0.460000,0.914400,0.366000,0.793700,0.460000,0.950200,0.540000,0.952800,0.510000,0.997600,1827.240000,119.542000,119.542000,3062.068373,7.057250,7.057250,4.536000,40.756000,2740
