0-correct_AVE,0-incorrect_AVE,1-correct_AVE,1-incorrect_AVE,2-correct_AVE,2-incorrect_AVE,3-correct_AVE,3-incorrect_AVE,4-correct_AVE,4-incorrect_AVE,5-correct_AVE,5-incorrect_AVE,6-correct_AVE,6-incorrect_AVE,7-correct_AVE,7-incorrect_AVE,8-correct_AVE,8-incorrect_AVE,9-correct_AVE,9-incorrect_AVE,genomeLength_AVE,markovBrainDeterministicGates_AVE,markovBrainGates_AVE,markovBrainGates_VAR,optimizeValue_AVE,score_AVE,totalCorrect_AVE,totalIncorrect_AVE,update
0.488000,0.991800,0.470000,0.908100,0.528000,0.942800,0.350000,0.789800,0.448000,0.889600,0.464000,0.926200,0.448000,0.941600,0.462000,0.884200,0.396000,0.824600,0.432000,0.885600,1819.194000,127.432000,127.432000,3038.482341,7.046875,7.046875,4.486000,40.450000,930
0.506000,0.986500,0.466000,0.902300,0.448000,0.942900,0.420000,0.882600,0.458000,0.871300,0.412000,0.892700,0.486000,0.919300,0.452000,0.879800,0.456000,0.920800,0.446000,0.853900,1829.280000,127.110000,127.110000,2544.478858,7.028000,7.028000,4.550000,40.708000,940
0.470000,0.958100,0.468000,0.886600,0.448000,0.895800,0.440000,0.891900,0.490000,0.922000,0.428000,0.889600,0.456000,0.917100,0.458000,0.878000,0.418000,0.901200,0.424000,0.829200,1821.684000,114.584000,114.584000,2145.157259,6.942375,6.942375,4.500000,40.338000,950
0.458000,0.901100,0.456000,0.908100,0.458000,0.942500,0.450000,0.902000,0.502000,0.941100,0.402000,0.812500,0.428000,0.919800,0.448000,0.872800,0.406000,0.901000,0.490000,0.846900,1829.076000,103.906000,103.906000,1785.981126,6.949375,6.949375,4.498000,40.238000,960
0.418000,0.805900,0.446000,0.904400,0.470000,0.967600,0.464000,0.882700,0.450000,0.912700,0.452000,0.940300,0.422000,0.859500,0.470000,0.917200,0.436000,0.853500,0.462000,0.892900,1824.756000,99.772000,99.772000,1554.501018,6.961250,6.961250,4.490000,40.200000,970
0.428000,0.878200,0.472000,0.899400,0.510000,0.976200,0.408000,0.880400,0.428000,0.914300,0.482000,0.949200,0.422000,0.879600,0.470000,0.876300,0.406000,0.819200,0.440000,0.894300,1826.884000,100.062000,100.062000,1628.803764,7.054250,7.054250,4.466000,40.384000,980
0.424000,0.866200,0.436000,0.878500,0.482000,0.946800,0.462000,0.881200,0.418000,0.945300,0.468000,0.949400,0.438000,0.874600,0.488000,0.916000,0.416000,0.816100,0.394000,0.844500,1824.606000,87.966000,87.966000,1642.706257,7.027250,7.027250,4.426000,40.168000,990
0.444000,0.884800,0.472000,0.881100,0.508000,0.934700,0.426000,0.851800,0.416000,0.928600,0.502000,0.932000,0.438000,0.893400,0.418000,0.937600,0.428000,0.871800,0.444000,0.870100,1833.348000,87.166000,87.166000,2368.026497,7.057500,7.057500,4.496000,40.456000,1000
0.434000,0.926500,0.490000,0.866600,0.434000,0.978200,0.482000,0.881900,0.440000,0.879900,0.478000,0.947200,0.444000,0.877600,0.466000,0.917300,0.384000,0.842500,0.386000,0.828500,1826.572000,90.174000,90.174000,1958.288301,7.031375,7.031375,4.438000,40.278000,1010
0.466000,0.874400,0.448000,0.874600,0.510000,0.981900,0.430000,0.943000,0.450000,0.875100,0.468000,0.964300,0.418000,0.917600,0.442000,0.898100,0.414000,0.819500,0.426000,0.807200,1817.688000,89.162000,89.162000,1816.608974,7.011625,7.011625,4.472000,40.302000,1020
0.440000,0.927800,0.476000,0.956900,0.496000,0.977500,0.474000,0.952900,0.426000,0.863600,0.472000,0.906700,0.456000,0.969300,0.444000,0.841300,0.466000,0.842300,0.386000,0.823100,1833.332000,87.674000,87.674000,1412.236196,7.052750,7.052750,4.536000,40.768000,1030
0.482000,0.931600,0.502000,0.973100,0.450000,0.965000,0.472000,0.919600,0.412000,0.864500,0.460000,0.899600,0.502000,0.970800,0.440000,0.878000,0.416000,0.872900,0.436000,0.907100,1827.850000,97.628000,97.628000,1868.715046,7.205125,7.205125,4.572000,41.334000,1040
0.454000,0.899800,0.472000,0.912400,0.448000,0.915000,0.464000,0.912900,0.430000,0.849500,0.466000,0.905200,0.492000,0.988200,0.438000,0.883700,0.458000,0.898300,0.426000,0.861100,1818.724000,95.566000,95.566000,1812.013671,6.994750,6.994750,4.548000,40.584000,1050
0.430000,0.890500,0.428000,0.895700,0.476000,0.926700,0.486000,0.912600,0.382000,0.837700,0.446000,0.880700,0.518000,0.957300,0.454000,0.883600,0.426000,0.867100,0.376000,0.792200,1821.850000,90.578000,90.578000,2342.609134,6.925250,6.925250,4.422000,39.812000,1060
0.486000,0.927200,0.460000,0.912600,0.460000,0.942700,0.414000,0.846100,0.480000,0.861900,0.404000,0.877200,0.460000,0.934500,0.420000,0.875000,0.474000,0.896100,0.408000,0.803600,1818.358000,98.432000,98.432000,2743.095567,6.899250,6.899250,4.466000,39.928000,1070
0.498000,0.910200,0.506000,0.967800,0.458000,0.941400,0.396000,0.781500,0.462000,0.887100,0.434000,0.877900,0.452000,0.902000,0.426000,0.924800,0.438000,0.875900,0.440000,0.909300,1819.766000,92.940000,92.940000,1759.531463,6.996750,6.996750,4.510000,40.392000,1080
0.464000,0.907900,0.480000,0.940300,0.514000,0.949000,0.358000,0.718700,0.438000,0.909600,0.402000,0.815000,0.384000,0.827800,0.426000,0.877300,0.460000,0.912300,0.464000,0.888700,1818.480000,92.874000,92.874000,1668.166457,6.794750,6.794750,4.390000,39.336000,1090
0.444000,0.933100,0.468000,0.941200,0.488000,0.956200,0.422000,0.785000,0.464000,0.935300,0.428000,0.858900,0.400000,0.812800,0.428000,0.883400,0.516000,0.962600,0.452000,0.894900,1816.866000,94.136000,94.136000,2359.740986,6.953000,6.953000,4.510000,40.308000,1100
0.468000,0.980200,0.448000,0.931600,0.486000,0.878100,0.386000,0.767700,0.450000,0.959700,0.502000,0.924300,0.406000,0.855700,0.378000,0.793800,0.444000,0.952900,0.460000,0.872400,1822.654000,105.110000,105.110000,2983.404709,7.010750,7.010750,4.428000,40.148000,1110
0.442000,0.941000,0.500000,0.902600,0.492000,0.952100,0.352000,0.682700,0.414000,0.959200,0.480000,0.887400,0.408000,0.822100,0.368000,0.814100,0.486000,0.952500,0.418000,0.903800,1826.918000,92.206000,92.206000,1815.470505,6.968500,6.968500,4.360000,39.724000,1120
0.494000,0.948000,0.462000,0.937600,0.492000,0.984300,0.418000,0.835900,0.450000,0.929800,0.418000,0.838000,0.438000,0.866100,0.390000,0.795300,0.500000,0.968700,0.438000,0.917600,1828.988000,88.794000,88.794000,2065.510585,7.061250,7.061250,4.500000,40.600000,1130
0.460000,0.947300,0.442000,0.925100,0.460000,0.972200,0.452000,0.855800,0.480000,0.967600,0.414000,0.862800,0.408000,0.794000,0.424000,0.850000,0.456000,0.965900,0.524000,0.946500,1815.804000,97.762000,97.762000,1864.774906,7.165750,7.165750,4.520000,40.932000,1140
0.494000,0.933900,0.480000,0.948700,0.474000,0.921400,0.478000,0.924000,0.462000,0.963300,0.486000,0.870100,0.408000,0.879900,0.454000,0.910100,0.462000,0.914700,0.418000,0.907100,1819.842000,95.970000,95.970000,1823.375852,7.106250,7.106250,4.616000,41.244000,1150
0.476000,0.919100,0.514000,0.951400,0.460000,0.883200,0.460000,0.902000,0.476000,0.936000,0.398000,0.846900,0.434000,0.888200,0.402000,0.908400,0.446000,0.854200,0.468000,0.929500,1829.270000,101.260000,101.260000,2139.928257,7.009875,7.009875,4.534000,40.554000,1160
0.450000,0.932500,0.430000,0.942500,0.446000,0.850000,0.406000,0.832400,0.476000,0.960500,0.474000,0.831400,0.490000,0.930100,0.418000,0.887500,0.446000,0.900400,0.442000,0.881200,1822.706000,97.806000,97.806000,1716.930224,6.989125,6.989125,4.478000,40.278000,1170
0.436000,0.903500,0.428000,0.930200,0.420000,0.863400,0.462000,0.836300,0.472000,0.955000,0.434000,0.840300,0.438000,0.898500,0.434000,0.848600,0.468000,0.858000,0.396000,0.828600,1816.610000,85.040000,85.040000,1412.611623,6.851375,6.851375,4.388000,39.430000,1180
0.450000,0.913800,0.462000,0.923000,0.448000,0.852100,0.464000,0.850100,0.444000,0.939400,0.404000,0.835600,0.440000,0.880700,0.448000,0.884300,0.464000,0.883400,0.418000,0.842600,1820.914000,90.038000,90.038000,1582.722000,6.823625,6.823625,4.442000,39.586000,1190
0.462000,0.921400,0.414000,0.872600,0.440000,0.862300,0.438000,0.819400,0.446000,0.933600,0.408000,0.803700,0.442000,0.867800,0.416000,0.874300,0.460000,0.879700,0.428000,0.843600,1814.538000,86.118000,86.118000,1809.374826,6.748625,6.748625,4.354000,39.030000,1200
0.440000,0.884000,0.456000,0.932200,0.430000,0.930600,0.462000,0.817700,0.482000,0.975300,0.336000,0.661700,0.488000,0.938700,0.434000,0.890100,0.450000,0.910000,0.456000,0.914800,1820.030000,104.608000,104.608000,1556.527391,6.940375,6.940375,4.434000,39.854000,1210
0.416000,0.861800,0.432000,0.871900,0.508000,0.979600,0.438000,0.830700,0.468000,0.962000,0.426000,0.774000,0.434000,0.934300,0.420000,0.890700,0.448000,0.884700,0.498000,0.960600,1821.224000,113.458000,113.458000,2383.214665,6.968625,6.968625,4.488000,40.254000,1220
0.378000,0.773800,0.392000,0.811000,0.486000,0.980400,0.446000,0.856900,0.482000,0.993600,0.420000,0.845300,0.462000,0.912700,0.438000,0.815600,0.424000,0.859700,0.486000,0.952100,1826.442000,117.302000,117.302000,3262.255307,6.845750,6.845750,4.414000,39.592000,1230
0.376000,0.759200,0.374000,0.770400,0.450000,0.958000,0.460000,0.868400,0.536000,0.976200,0.466000,0.877500,0.458000,0.896700,0.408000,0.851200,0.420000,0.873800,0.460000,0.969900,1812.764000,122.876000,122.876000,3802.918461,6.889750,6.889750,4.408000,39.616000,1240
0.352000,0.732400,0.376000,0.711800,0.498000,0.963100,0.444000,0.894400,0.466000,0.962100,0.360000,0.746400,0.456000,0.915400,0.408000,0.846700,0.460000,0.869400,0.518000,0.980400,1823.748000,116.868000,116.868000,4008.443463,6.705375,6.705375,4.338000,38.778000,1250
0.430000,0.845400,0.358000,0.699100,0.476000,0.974600,0.454000,0.899700,0.470000,0.955700,0.394000,0.728600,0.398000,0.881000,0.464000,0.920000,0.456000,0.885300,0.518000,0.980500,1813.768000,105.000000,105.000000,3031.202405,6.842250,6.842250,4.418000,39.448000,1260
0.486000,0.904600,0.400000,0.830300,0.446000,0.930300,0.454000,0.851300,0.460000,0.925500,0.380000,0.765000,0.432000,0.895600,0.458000,0.876800,0.458000,0.928600,0.468000,0.937900,1820.846000,114.904000,114.904000,2794.223230,6.863375,6.863375,4.442000,39.774000,1270
0.458000,0.904200,0.434000,0.833600,0.438000,0.863500,0.484000,0.874700,0.438000,0.905700,0.394000,0.769300,0.440000,0.921600,0.408000,0.858300,0.426000,0.912800,0.492000,0.970600,1822.514000,108.914000,108.914000,1649.148902,6.892750,6.892750,4.412000,39.668000,1280
0.474000,0.897100,0.402000,0.840800,0.398000,0.833100,0.422000,0.944800,0.506000,0.922300,0.320000,0.698100,0.514000,0.948200,0.484000,0.893100,0.458000,0.915400,0.474000,0.976000,1817.444000,100.632000,100.632000,1396.774124,6.908625,6.908625,4.452000,39.902000,1290
0.464000,0.907400,0.422000,0.859200,0.476000,0.878200,0.436000,0.912900,0.444000,0.869600,0.324000,0.670700,0.476000,0.925300,0.452000,0.897400,0.432000,0.923000,0.430000,0.951100,1818.618000,100.710000,100.710000,1663.853607,6.909000,6.909000,4.356000,39.608000,1300
0.422000,0.883900,0.470000,0.913900,0.468000,0.903100,0.436000,0.946200,0.382000,0.771400,0.338000,0.712000,0.480000,0.899700,0.482000,0.909000,0.456000,0.935200,0.482000,0.981200,1811.400000,98.842000,98.842000,1542.910858,6.961625,6.961625,4.416000,39.874000,1310
0.436000,0.874400,0.438000,0.928700,0.444000,0.865500,0.482000,0.967800,0.390000,0.765100,0.340000,0.710400,0.390000,0.808000,0.426000,0.861200,0.520000,0.955500,0.474000,0.953400,1821.444000,99.666000,99.666000,1519.128701,6.777625,6.777625,4.340000,39.106000,1320
0.436000,0.865000,0.430000,0.937300,0.416000,0.856700,0.482000,0.982700,0.382000,0.789700,0.346000,0.682500,0.384000,0.794300,0.478000,0.919300,0.540000,0.953800,0.460000,0.933000,1830.096000,121.408000,121.408000,3120.574685,6.819125,6.819125,4.354000,39.226000,1330
0.452000,0.906800,0.450000,0.906600,0.476000,0.851000,0.496000,0.995600,0.402000,0.794300,0.348000,0.686200,0.378000,0.757400,0.486000,0.939100,0.464000,0.959700,0.458000,0.950500,1819.482000,120.440000,120.440000,2239.685772,6.784375,6.784375,4.410000,39.334000,1340
0.444000,0.907800,0.420000,0.791000,0.448000,0.817300,0.508000,0.997000,0.454000,0.836900,0.338000,0.766400,0.352000,0.764000,0.432000,0.904600,0.438000,0.931800,0.502000,0.938100,1828.732000,114.280000,114.280000,2306.037675,6.705000,6.705000,4.336000,38.912000,1350
0.448000,0.930400,0.440000,0.869000,0.428000,0.843100,0.492000,0.992400,0.442000,0.881300,0.364000,0.774700,0.368000,0.712100,0.448000,0.896200,0.500000,0.957000,0.464000,0.943100,1817.384000,108.282000,108.282000,1669.778032,6.909125,6.909125,4.394000,39.614000,1360
0.460000,0.903400,0.424000,0.857600,0.420000,0.883900,0.504000,0.996000,0.430000,0.873600,0.364000,0.718000,0.418000,0.792700,0.428000,0.900100,0.486000,0.953000,0.478000,0.940800,1826.254000,117.124000,117.124000,2575.339303,6.893250,6.893250,4.412000,39.684000,1370
0.454000,0.970800,0.386000,0.797500,0.456000,0.903600,0.488000,0.995000,0.432000,0.873500,0.368000,0.761200,0.386000,0.816400,0.432000,0.854200,0.500000,0.960200,0.504000,0.917100,1826.724000,117.108000,117.108000,2934.188713,6.945750,6.945750,4.406000,39.848000,1380
0.436000,0.916900,0.450000,0.878500,0.474000,0.941300,0.426000,0.971600,0.450000,0.860600,0.376000,0.745400,0.392000,0.768300,0.454000,0.905100,0.474000,0.930900,0.464000,0.905300,1822.262000,115.126000,115.126000,2707.789703,6.908750,6.908750,4.396000,39.724000,1390
0.452000,0.906600,0.486000,0.930800,0.464000,0.956300,0.482000,0.971800,0.410000,0.922200,0.422000,0.801100,0.430000,0.806600,0.422000,0.904000,0.476000,0.916700,0.452000,0.911300,1825.670000,114.636000,114.636000,2365.654814,7.088000,7.088000,4.496000,40.640000,1400
0.466000,0.921400,0.468000,0.869300,0.462000,0.976500,0.436000,0.916400,0.454000,0.899300,0.432000,0.808700,0.434000,0.847800,0.460000,0.916800,0.402000,0.849300,0.468000,0.905300,1824.636000,114.712000,114.712000,2576.506068,6.922875,6.922875,4.482000,40.074000,1410
0.466000,0.924700,0.442000,0.857300,0.470000,0.999200,0.484000,0.958000,0.418000,0.869900,0.382000,0.754000,0.444000,0.863200,0.496000,0.920200,0.418000,0.838200,0.402000,0.900200,1820.174000,110.798000,110.798000,3018.257711,6.975250,6.975250,4.422000,40.000000,1420
0.448000,0.889400,0.454000,0.892500,0.450000,0.967300,0.500000,0.962200,0.460000,0.916000,0.386000,0.819600,0.454000,0.863000,0.416000,0.889200,0.436000,0.875000,0.508000,0.895300,1820.406000,104.630000,104.630000,3122.546192,6.946250,6.946250,4.512000,40.324000,1430
0.478000,0.878700,0.466000,0.912600,0.512000,0.965900,0.434000,0.950100,0.452000,0.916200,0.410000,0.831900,0.416000,0.827600,0.448000,0.898900,0.476000,0.903500,0.416000,0.900100,1824.084000,105.944000,105.944000,2691.808481,7.007625,7.007625,4.508000,40.422000,1440
0.460000,0.887500,0.452000,0.901700,0.452000,0.944900,0.468000,0.904400,0.478000,0.949200,0.404000,0.807100,0.382000,0.808300,0.438000,0.890000,0.412000,0.869200,0.460000,0.856500,1828.732000,101.280000,101.280000,2635.300200,6.885500,6.885500,4.406000,39.684000,1450
0.420000,0.860500,0.422000,0.901700,0.440000,0.968000,0.474000,0.919200,0.464000,0.948400,0.344000,0.692000,0.496000,0.883600,0.466000,0.922500,0.474000,0.925200,0.452000,0.905900,1822.094000,93.340000,93.340000,2224.802004,6.991375,6.991375,4.452000,40.182000,1460
0.432000,0.842700,0.434000,0.904000,0.470000,0.980200,0.468000,0.921200,0.522000,0.981100,0.362000,0.737800,0.478000,0.938900,0.496000,0.958200,0.434000,0.962300,0.474000,0.918400,1828.220000,95.546000,95.546000,1507.895675,7.170375,7.170375,4.570000,41.158000,1470
0.478000,0.900400,0.468000,0.924000,0.462000,0.984500,0.440000,0.929000,0.458000,0.961300,0.348000,0.700200,0.474000,0.977700,0.466000,0.916500,0.496000,0.939900,0.468000,0.917100,1817.432000,95.294000,95.294000,1562.095756,7.155125,7.155125,4.558000,41.186000,1480
0.434000,0.854200,0.490000,0.948700,0.450000,0.976000,0.510000,0.929300,0.472000,0.957100,0.314000,0.669300,0.468000,0.959100,0.436000,0.845000,0.540000,0.976500,0.430000,0.897600,1817.804000,90.246000,90.246000,1836.133752,6.984000,6.984000,4.544000,40.524000,1490
0.420000,0.904700,0.454000,0.900600,0.468000,0.958200,0.448000,0.854800,0.486000,0.921700,0.392000,0.717400,0.436000,0.930100,0.450000,0.868200,0.486000,0.975200,0.446000,0.920500,1819.780000,89.668000,89.668000,1684.045868,6.987250,6.987250,4.486000,40.276000,1500
0.414000,0.903800,0.466000,0.897100,0.486000,0.990700,0.408000,0.856300,0.472000,0.911200,0.388000,0.815000,0.494000,0.934900,0.470000,0.888000,0.454000,0.960100,0.468000,0.822200,1820.746000,83.688000,83.688000,1704.255166,6.998250,6.998250,4.520000,40.392000,1510
0.424000,0.884900,0.446000,0.869300,0.516000,0.995100,0.410000,0.835300,0.488000,0.870000,0.404000,0.861900,0.452000,0.943300,0.464000,0.919100,0.470000,0.994200,0.390000,0.836800,1822.916000,88.296000,88.296000,1202.325034,7.085250,7.085250,4.464000,40.580000,1520
0.458000,0.896500,0.404000,0.849400,0.480000,0.988000,0.436000,0.864000,0.394000,0.801600,0.466000,0.850800,0.416000,0.918800,0.472000,0.905900,0.470000,0.989000,0.396000,0.811500,1828.132000,88.350000,88.350000,1656.448397,7.027875,7.027875,4.392000,39.994000,1530
0.380000,0.883700,0.424000,0.844300,0.482000,0.996000,0.462000,0.874400,0.424000,0.834500,0.476000,0.897600,0.494000,0.891700,0.436000,0.880000,0.438000,0.980100,0.466000,0.854500,1826.334000,88.234000,88.234000,1351.879002,6.935625,6.935625,4.482000,40.186000,1540
0.458000,0.908700,0.438000,0.853500,0.490000,0.992400,0.422000,0.875700,0.468000,0.898100,0.390000,0.811400,0.440000,0.914700,0.404000,0.801300,0.498000,0.952900,0.450000,0.877700,1825.862000,84.232000,84.232000,1220.595367,6.938375,6.938375,4.458000,39.982000,1550
0.490000,0.934900,0.434000,0.902100,0.466000,0.996200,0.426000,0.807600,0.442000,0.882800,0.398000,0.778000,0.428000,0.921400,0.462000,0.850100,0.494000,0.955800,0.396000,0.827500,1820.250000,77.770000,77.770000,1590.245591,6.870000,6.870000,4.436000,39.824000,1560
0.460000,0.918800,0.408000,0.816200,0.474000,0.984000,0.406000,0.798400,0.446000,0.932500,0.358000,0.712100,0.486000,0.935700,0.406000,0.888900,0.506000,0.927400,0.432000,0.892600,1813.794000,69.544000,69.544000,982.609283,6.914500,6.914500,4.382000,39.652000,1570
0.434000,0.914800,0.416000,0.782300,0.478000,0.990400,0.424000,0.786500,0.432000,0.866800,0.410000,0.769600,0.438000,0.916200,0.458000,0.911000,0.464000,0.909000,0.486000,0.941100,1814.806000,76.882000,76.882000,1125.467010,6.777125,6.777125,4.440000,39.494000,1580
0.438000,0.906300,0.390000,0.780900,0.482000,0.984900,0.426000,0.793600,0.462000,0.914100,0.434000,0.875800,0.444000,0.924100,0.468000,0.931000,0.472000,0.956000,0.478000,0.895100,1818.972000,70.370000,70.370000,1163.872846,7.002250,7.002250,4.494000,40.328000,1590
0.440000,0.866600,0.410000,0.795900,0.502000,0.988500,0.340000,0.794300,0.470000,0.943300,0.464000,0.883800,0.432000,0.919800,0.432000,0.887100,0.498000,0.952500,0.476000,0.899700,1822.244000,77.342000,77.342000,1285.223483,6.956250,6.956250,4.464000,40.184000,1600
0.430000,0.911600,0.434000,0.885300,0.502000,0.976400,0.414000,0.827800,0.476000,0.964300,0.430000,0.916300,0.484000,0.952100,0.444000,0.863900,0.514000,0.943900,0.442000,0.919200,1823.732000,86.860000,86.860000,981.270942,7.189750,7.189750,4.570000,41.244000,1610
0.404000,0.885700,0.450000,0.926500,0.484000,0.949300,0.392000,0.795100,0.476000,0.959800,0.430000,0.898300,0.470000,0.951000,0.482000,0.898100,0.488000,0.926600,0.470000,0.935200,1828.174000,88.588000,88.588000,1310.539335,7.161375,7.161375,4.546000,41.086000,1620
0.472000,0.890200,0.452000,0.876500,0.468000,0.920300,0.474000,0.878600,0.426000,0.934200,0.444000,0.859800,0.454000,0.976800,0.430000,0.924600,0.498000,0.958400,0.480000,0.940500,1827.988000,85.962000,85.962000,1386.212982,7.141000,7.141000,4.598000,41.204000,1630
0.438000,0.865800,0.446000,0.843200,0.428000,0.903000,0.428000,0.848000,0.480000,0.933300,0.426000,0.835100,0.472000,0.969500,0.458000,0.913800,0.484000,0.943900,0.394000,0.915000,1827.758000,97.698000,97.698000,2245.273343,7.046500,7.046500,4.454000,40.392000,1640
0.414000,0.867800,0.412000,0.859300,0.482000,0.933000,0.452000,0.924500,0.456000,0.938700,0.472000,0.887000,0.492000,0.970800,0.482000,0.923400,0.470000,0.938400,0.420000,0.893000,1825.112000,108.620000,108.620000,2185.602806,7.154250,7.154250,4.552000,41.120000,1650
0.412000,0.909800,0.424000,0.841600,0.468000,0.933100,0.476000,0.908000,0.462000,0.955400,0.450000,0.906500,0.472000,0.921500,0.440000,0.902500,0.460000,0.912000,0.454000,0.903600,1828.402000,107.910000,107.910000,2466.707315,7.124250,7.124250,4.518000,40.932000,1660
0.376000,0.781000,0.446000,0.857300,0.476000,0.956900,0.440000,0.875500,0.472000,0.943800,0.440000,0.903300,0.462000,0.928700,0.470000,0.923600,0.420000,0.895000,0.460000,0.855100,1841.334000,106.612000,106.612000,1646.602661,6.992375,6.992375,4.462000,40.154000,1670
0.422000,0.800100,0.470000,0.912400,0.452000,0.918000,0.420000,0.902200,0.464000,0.959800,0.464000,0.854800,0.406000,0.906100,0.478000,0.967100,0.474000,0.903100,0.412000,0.855000,1825.608000,107.302000,107.302000,1906.387571,7.065500,7.065500,4.462000,40.436000,1680
0.412000,0.846000,0.456000,0.892000,0.486000,0.932400,0.440000,0.847000,0.470000,0.968300,0.424000,0.865700,0.470000,0.915500,0.464000,0.943400,0.440000,0.923300,0.430000,0.875400,1815.608000,105.480000,105.480000,1624.839279,7.055125,7.055125,4.492000,40.554000,1690
0.442000,0.860200,0.444000,0.905300,0.440000,0.919300,0.410000,0.837800,0.470000,0.921400,0.424000,0.908200,0.482000,0.892600,0.450000,0.931200,0.460000,0.905000,0.434000,0.850600,1815.462000,98.772000,98.772000,1556.969956,6.994250,6.994250,4.456000,40.200000,1700
0.444000,0.841500,0.412000,0.908400,0.422000,0.928500,0.484000,0.910500,0.414000,0.883100,0.456000,0.895000,0.454000,0.919700,0.462000,0.891800,0.438000,0.872800,0.448000,0.898800,1821.220000,105.770000,105.770000,1902.217535,7.062500,7.062500,4.434000,40.312000,1710
0.456000,0.892700,0.438000,0.904800,0.378000,0.847300,0.450000,0.886200,0.442000,0.873200,0.468000,0.896000,0.430000,0.861700,0.462000,0.852900,0.430000,0.881400,0.438000,0.887500,1816.132000,89.234000,89.234000,1836.640525,6.894250,6.894250,4.392000,39.544000,1720
0.464000,0.925800,0.450000,0.927400,0.438000,0.875000,0.440000,0.922400,0.466000,0.900500,0.474000,0.922100,0.462000,0.883700,0.424000,0.836100,0.450000,0.878900,0.426000,0.913700,1823.248000,97.592000,97.592000,1730.562661,7.049750,7.049750,4.494000,40.448000,1730
0.482000,0.958000,0.440000,0.893200,0.454000,0.866200,0.460000,0.919400,0.430000,0.895000,0.432000,0.890500,0.442000,0.907200,0.490000,0.923000,0.446000,0.919900,0.444000,0.909900,1823.658000,107.772000,107.772000,1795.779575,7.114750,7.114750,4.520000,40.880000,1740
0.504000,0.953800,0.462000,0.934000,0.368000,0.822300,0.470000,0.953700,0.472000,0.948000,0.406000,0.846900,0.452000,0.942100,0.506000,0.910700,0.468000,0.936000,0.438000,0.878600,1816.452000,99.676000,99.676000,1546.976978,7.154875,7.154875,4.546000,41.082000,1750
0.436000,0.972500,0.458000,0.937700,0.424000,0.805700,0.478000,0.952000,0.494000,0.948600,0.400000,0.827100,0.506000,0.965200,0.432000,0.873800,0.500000,0.929200,0.420000,0.832600,1818.370000,99.864000,99.864000,1203.075655,7.013625,7.013625,4.548000,40.670000,1760
0.520000,0.967200,0.456000,0.927900,0.384000,0.763200,0.474000,0.949900,0.442000,0.894500,0.414000,0.871200,0.482000,0.936600,0.464000,0.912300,0.470000,0.930100,0.408000,0.880100,1816.426000,104.576000,104.576000,1395.395014,7.055500,7.055500,4.514000,40.648000,1770
0.468000,0.972400,0.448000,0.952600,0.388000,0.789100,0.442000,0.881500,0.470000,0.930800,0.376000,0.768800,0.478000,0.927300,0.484000,0.940600,0.440000,0.872700,0.474000,0.914000,1822.970000,100.676000,100.676000,1521.185395,6.970625,6.970625,4.468000,40.266000,1780
0.496000,0.954200,0.474000,0.935000,0.402000,0.830200,0.406000,0.811400,0.460000,0.919200,0.406000,0.816000,0.394000,0.885000,0.462000,0.876700,0.432000,0.889300,0.446000,0.888000,1830.614000,92.514000,92.514000,1628.779363,6.913125,6.913125,4.378000,39.646000,1790
0.482000,0.946400,0.430000,0.902600,0.412000,0.799400,0.434000,0.838500,0.478000,0.984800,0.438000,0.822400,0.424000,0.918100,0.464000,0.907000,0.466000,0.939100,0.462000,0.931800,1820.864000,80.110000,80.110000,1488.767435,7.043125,7.043125,4.490000,40.470000,1800
0.470000,0.927400,0.454000,0.958600,0.456000,0.875400,0.370000,0.814700,0.476000,0.975000,0.436000,0.799900,0.436000,0.928700,0.470000,0.885700,0.480000,0.950400,0.470000,0.905500,1820.476000,81.702000,81.702000,1410.277752,7.022875,7.022875,4.518000,40.582000,1810
0.484000,0.920500,0.476000,0.975500,0.418000,0.862900,0.436000,0.872800,0.494000,0.940100,0.430000,0.878500,0.440000,0.901400,0.462000,0.894500,0.464000,0.941000,0.418000,0.850300,1811.286000,92.252000,92.252000,1129.230958,7.081250,7.081250,4.522000,40.676000,1820
0.460000,0.907100,0.490000,0.983000,0.444000,0.859600,0.486000,0.948500,0.470000,0.931800,0.406000,0.877400,0.446000,0.909700,0.438000,0.908500,0.438000,0.883500,0.458000,0.823000,1809.318000,84.624000,84.624000,810.295214,7.008625,7.008625,4.536000,40.610000,1830
0.464000,0.858600,0.504000,0.951700,0.444000,0.887300,0.494000,0.964800,0.488000,0.902100,0.364000,0.847200,0.364000,0.770400,0.434000,0.875300,0.436000,0.957000,0.396000,0.802800,1817.910000,88.416000,88.416000,1223.814573,6.904375,6.904375,4.388000,39.694000,1840
0.416000,0.878600,0.502000,0.932000,0.442000,0.880300,0.474000,0.944400,0.432000,0.862100,0.484000,0.898100,0.340000,0.754500,0.442000,0.898800,0.490000,0.938700,0.378000,0.785600,1826.806000,90.234000,90.234000,1486.359964,6.854750,6.854750,4.400000,39.472000,1850
0.430000,0.885300,0.430000,0.942600,0.460000,0.896800,0.472000,0.949000,0.452000,0.896300,0.450000,0.928700,0.342000,0.703100,0.468000,0.925500,0.506000,0.968900,0.362000,0.773300,1824.356000,101.090000,101.090000,1731.332565,6.994125,6.994125,4.372000,39.950000,1860
