0-correct_AVE,0-incorrect_AVE,1-correct_AVE,1-incorrect_AVE,2-correct_AVE,2-incorrect_AVE,3-correct_AVE,3-incorrect_AVE,4-correct_AVE,4-incorrect_AVE,5-correct_AVE,5-incorrect_AVE,6-correct_AVE,6-incorrect_AVE,7-correct_AVE,7-incorrect_AVE,8-correct_AVE,8-incorrect_AVE,9-correct_AVE,9-incorrect_AVE,ID,alive,genomeLength,markovBrainDeterministicGates,markovBrainGates,markovBrain_nextNodesConnections_AVE,markovBrain_nextNodesConnections_LIST,markovBrain_nodesConnections_AVE,markovBrain_nodesConnections_LIST,optimizeValue,score_AVE,score_LIST,timeOfBirth,totalCorrect_AVE,totalIncorrect_AVE,totalIncorrect_LIST,update
0.000000,1.000000,1.000000,0.750000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,220001,1,1986,74,74,8.705882,"[0,0,11,0,0,0,0,0,25,62,0,0,0,0,0,20,1,7,17,23,12,8,44,16,18,0,0,0,0,0,32,0,0,0]",8.705882,"[0,0,13,0,0,0,0,0,8,56,0,0,0,0,0,5,0,0,9,74,26,53,7,27,6,0,0,0,0,0,12,0,0,0]",7.875000,7.875000,"[7.875000]",439,5.000000,44.000000,"[44]",440
0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,225001,1,1828,29,29,3.411765,"[9,0,0,0,0,0,0,0,12,27,0,0,6,0,0,3,0,5,9,20,6,6,3,0,6,0,0,0,0,0,4,0,0,0]",3.411765,"[5,0,0,0,0,0,0,0,31,32,0,1,6,0,0,3,0,2,7,5,0,15,1,0,6,0,0,0,2,0,0,0,0,0]",7.812500,7.812500,"[7.812500]",449,3.000000,37.000000,"[37]",450
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.000000,0.600000,230001,1,1717,101,101,11.882353,"[20,0,0,0,0,0,0,0,46,170,9,0,0,0,0,9,27,15,10,10,20,30,22,12,4,0,0,0,0,0,0,0,0,0]",11.882353,"[12,0,0,0,0,0,0,0,37,170,10,0,0,0,0,4,29,17,4,11,62,26,13,9,0,0,0,0,0,0,0,0,0,0]",6.812500,6.812500,"[6.812500]",459,5.000000,43.000000,"[43]",460
0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,235001,1,1662,160,160,18.823529,"[6,1,13,0,2,0,2,0,153,232,14,6,0,5,0,18,34,28,11,12,25,23,35,10,10,0,0,0,0,0,0,0,0,0]",18.823529,"[14,0,26,0,0,0,3,0,119,247,1,3,0,1,0,8,37,9,14,2,48,11,68,20,9,0,0,0,0,0,0,0,0,0]",7.812500,7.812500,"[7.812500]",469,5.000000,45.000000,"[45]",470
0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,240001,1,1794,93,93,10.941176,"[0,0,4,0,0,0,0,0,43,97,1,0,0,7,0,14,3,14,35,15,21,8,16,35,54,0,0,0,0,3,0,0,2,0]",10.941176,"[0,0,8,0,0,0,0,0,18,86,0,0,0,24,0,52,5,4,13,2,19,11,22,28,76,0,0,0,0,3,0,0,1,0]",7.812500,7.812500,"[7.812500]",479,5.000000,45.000000,"[45]",480
0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,245001,1,1964,207,207,24.352941,"[0,0,0,3,0,0,0,0,122,229,2,2,80,0,0,55,35,17,57,0,77,33,33,33,28,0,11,9,0,0,0,0,2,0]",24.352941,"[0,0,4,3,0,0,0,0,147,255,5,1,63,0,0,51,44,0,48,0,66,50,36,41,6,0,4,4,0,0,0,0,0,0]",6.250000,6.250000,"[6.250000]",489,5.000000,40.000000,"[40]",490
1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,250001,1,1753,145,145,17.058824,"[0,0,0,0,2,3,0,0,84,116,0,0,0,0,0,57,76,11,43,43,0,60,11,59,10,0,0,0,0,0,0,1,4,0]",17.058824,"[0,0,0,0,9,3,0,0,92,127,0,0,2,0,0,42,56,8,38,58,0,67,24,32,3,0,0,0,0,0,0,1,18,0]",6.250000,6.250000,"[6.250000]",499,5.000000,40.000000,"[40]",500
0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,255001,1,1901,18,18,2.117647,"[1,0,0,0,0,0,0,0,4,4,0,0,0,0,0,15,18,14,0,0,0,1,10,4,1,0,0,0,0,0,0,0,0,0]",2.117647,"[0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,5,17,0,0,0,0,10,4,11,10,0,0,0,0,0,0,0,0,0]",4.687500,4.687500,"[4.687500]",509,2.000000,23.000000,"[23]",510
1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.000000,0.600000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,260001,1,1793,30,30,3.529412,"[0,0,0,0,0,0,0,0,16,33,0,0,0,0,1,9,5,0,2,11,9,5,11,10,4,0,0,0,0,0,0,4,0,0]",3.529412,"[0,0,0,0,0,0,0,0,7,44,0,0,0,0,1,15,6,0,2,18,4,5,7,4,7,0,0,0,0,0,0,0,0,0]",6.812500,6.812500,"[6.812500]",519,4.000000,39.000000,"[39]",520
0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,265001,1,1956,81,81,9.529412,"[10,0,0,2,0,0,0,1,27,65,0,0,0,0,0,75,17,0,4,63,13,11,7,29,0,0,0,0,0,0,0,0,0,0]",9.529412,"[6,0,0,8,0,0,0,0,35,47,0,0,0,0,0,106,13,0,3,86,3,8,4,5,0,0,0,0,0,0,0,0,0,0]",6.250000,6.250000,"[6.250000]",529,4.000000,36.000000,"[36]",530
1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,270001,1,1897,68,68,8.000000,"[0,0,0,0,1,0,0,0,8,92,0,0,9,0,0,16,2,6,54,4,0,10,2,28,0,0,0,0,17,0,23,0,0,0]",8.000000,"[0,0,0,0,0,0,0,0,34,93,0,0,3,0,0,32,4,9,36,0,0,12,1,23,0,0,0,0,14,0,11,0,0,0]",6.250000,6.250000,"[6.250000]",539,4.000000,36.000000,"[36]",540
0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,275001,1,1835,117,117,13.764706,"[0,0,0,6,16,0,0,5,19,98,0,0,14,8,0,12,9,7,66,114,4,0,4,35,3,0,2,0,0,0,38,0,1,7]",13.764706,"[0,0,0,10,28,0,0,8,45,86,0,0,29,1,0,14,4,19,38,101,13,0,2,12,14,0,10,0,0,0,29,0,2,3]",6.250000,6.250000,"[6.250000]",549,5.000000,40.000000,"[40]",550
0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,280001,1,1866,97,97,11.411765,"[0,0,0,12,19,0,0,5,39,103,0,0,18,5,0,6,1,9,63,61,8,0,0,4,12,0,0,0,0,0,23,0,0,0]",11.411765,"[0,0,0,7,8,0,0,7,22,103,0,0,11,2,0,8,0,4,47,127,1,2,0,9,8,0,0,0,0,0,21,1,0,0]",6.250000,6.250000,"[6.250000]",559,4.000000,36.000000,"[36]",560
0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,285001,1,1903,100,100,11.764706,"[0,0,0,10,14,0,0,10,36,47,0,0,16,7,0,10,24,29,21,65,17,9,23,30,17,0,0,0,0,0,6,0,1,8]",11.764706,"[0,0,0,10,2,0,0,2,31,92,0,0,18,0,0,6,25,9,40,33,18,0,16,60,22,0,0,0,0,0,9,0,0,7]",7.812500,7.812500,"[7.812500]",569,5.000000,45.000000,"[45]",570
0.000000,0.200000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.800000,0.000000,1.000000,290001,1,1872,43,43,5.058824,"[0,0,0,4,0,0,0,6,16,27,0,0,0,0,0,1,10,2,18,39,32,6,0,2,2,0,0,0,0,2,0,0,0,5]",5.058824,"[0,0,2,0,0,0,0,30,5,20,0,0,2,0,0,0,11,4,32,29,4,12,0,16,4,0,0,0,0,0,1,0,0,0]",5.750000,5.750000,"[5.750000]",579,4.000000,36.000000,"[36]",580
0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,295001,1,1854,85,85,10.000000,"[0,0,0,39,19,0,0,8,37,20,0,0,4,7,0,3,32,9,21,57,43,7,5,12,10,0,0,0,0,0,7,0,0,0]",10.000000,"[0,0,0,34,3,0,0,5,25,25,0,0,7,9,0,0,21,9,12,56,26,15,11,45,19,0,0,0,0,0,18,0,0,0]",7.812500,7.812500,"[7.812500]",589,5.000000,45.000000,"[45]",590
0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000,300001,1,1859,34,34,4.000000,"[0,0,0,0,0,0,0,4,15,39,0,0,3,0,0,15,4,11,10,3,4,5,9,0,13,0,0,0,0,0,1,0,0,0]",4.000000,"[0,0,0,0,0,0,0,6,23,25,2,0,5,0,0,14,1,0,7,0,8,1,7,0,37,0,0,0,0,0,0,0,0,0]",7.812500,7.812500,"[7.812500]",599,4.000000,41.000000,"[41]",600
0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,305001,1,1656,35,35,4.117647,"[0,1,0,15,0,0,0,0,7,29,0,0,0,0,0,18,5,15,0,4,3,16,4,6,16,0,0,0,0,0,1,0,0,0]",4.117647,"[0,0,0,4,0,0,0,0,11,37,0,0,0,0,0,24,1,3,0,3,1,8,7,1,28,0,0,0,0,0,11,1,0,0]",7.812500,7.812500,"[7.812500]",609,4.000000,41.000000,"[41]",610
0.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,310001,1,1807,63,63,7.411765,"[0,2,0,0,13,4,0,0,29,72,0,0,0,0,1,13,1,26,0,2,7,4,11,11,32,0,18,6,0,0,0,0,0,0]",7.411765,"[0,0,0,0,3,5,0,0,24,93,0,0,0,0,0,22,0,3,0,9,6,0,32,17,16,0,10,11,1,0,0,0,0,0]",6.250000,6.250000,"[6.250000]",619,4.000000,36.000000,"[36]",620
1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,315001,1,1915,58,58,6.823529,"[2,0,1,0,0,0,0,0,20,78,0,0,22,0,0,8,3,1,25,0,9,20,17,18,3,0,0,0,0,0,0,5,0,0]",6.823529,"[0,0,6,0,0,0,0,0,19,46,0,0,11,0,0,15,9,14,23,0,2,14,35,19,12,0,0,0,0,0,0,7,0,0]",7.812500,7.812500,"[7.812500]",629,4.000000,41.000000,"[41]",630
0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,320001,1,1940,79,79,9.294118,"[0,0,0,11,0,0,0,0,47,71,0,0,6,0,0,6,21,14,0,34,15,15,9,36,16,0,0,0,0,0,0,0,2,13]",9.294118,"[0,0,0,19,0,0,0,0,71,58,0,0,9,0,0,9,27,20,0,3,15,3,26,42,5,0,0,0,0,0,0,0,0,9]",6.250000,6.250000,"[6.250000]",639,5.000000,40.000000,"[40]",640
0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,325001,1,1713,63,63,7.411765,"[0,0,0,0,0,0,2,0,6,44,0,0,32,0,0,30,22,27,9,21,12,8,21,8,6,4,0,0,0,0,0,0,0,0]",7.411765,"[0,0,0,0,0,0,0,0,34,48,0,0,24,0,0,16,15,15,18,16,26,10,10,8,3,9,0,0,0,0,0,0,0,0]",7.812500,7.812500,"[7.812500]",649,5.000000,45.000000,"[45]",650
0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,330001,1,1830,167,167,19.647059,"[0,0,0,0,0,0,0,3,55,327,0,0,0,0,0,18,37,86,14,65,25,3,17,5,13,0,0,0,0,0,0,0,0,0]",19.647059,"[0,0,0,0,0,0,0,0,131,272,0,0,0,0,0,6,69,84,36,27,25,1,0,1,16,0,0,0,0,0,0,0,0,0]",7.812500,7.812500,"[7.812500]",659,5.000000,45.000000,"[45]",660
1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,335001,1,1848,78,78,9.176471,"[0,0,1,0,0,1,0,0,20,80,0,0,0,0,0,6,12,13,9,52,24,27,6,27,34,0,0,0,0,0,0,0,0,0]",9.176471,"[0,0,0,0,0,3,0,0,34,79,0,0,0,0,0,12,5,34,13,32,30,42,2,17,9,0,0,0,0,0,0,0,0,0]",7.812500,7.812500,"[7.812500]",669,5.000000,45.000000,"[45]",670
0.000000,0.200000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,340001,1,1872,75,75,8.823529,"[0,0,0,0,0,0,0,0,22,97,0,0,1,0,0,1,27,34,21,35,4,6,11,0,0,0,0,34,0,0,7,0,0,0]",8.823529,"[1,0,0,0,0,0,0,0,17,102,0,0,0,0,0,1,15,65,7,32,12,9,3,0,10,0,0,15,0,0,11,0,0,0]",4.750000,4.750000,"[4.750000]",679,4.000000,32.000000,"[32]",680
0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,345001,1,1590,72,72,8.470588,"[0,0,0,0,2,0,0,0,30,100,0,0,0,0,0,20,14,18,10,37,7,22,3,3,6,0,0,10,1,0,5,0,0,0]",8.470588,"[0,0,0,0,2,0,0,0,39,97,0,0,0,0,0,4,23,26,7,37,24,16,0,0,7,0,0,3,0,0,3,0,0,0]",7.812500,7.812500,"[7.812500]",689,5.000000,45.000000,"[45]",690
0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,350001,1,1916,101,101,11.882353,"[2,0,0,0,0,0,0,1,55,177,0,0,0,0,0,4,22,59,0,37,6,2,1,5,19,0,14,0,0,0,0,0,0,0]",11.882353,"[0,0,0,0,0,0,0,0,63,150,0,0,0,0,0,2,17,86,4,23,5,2,0,1,33,0,18,0,0,0,0,0,0,0]",7.812500,7.812500,"[7.812500]",699,4.000000,41.000000,"[41]",700
0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,355001,1,1707,79,79,9.294118,"[0,0,0,0,0,0,0,0,43,74,0,0,0,0,0,2,9,12,22,21,7,35,23,7,37,0,0,23,1,0,0,0,0,0]",9.294118,"[0,0,0,0,0,0,0,0,72,61,0,0,0,0,0,7,17,16,10,19,20,15,4,26,32,0,0,14,3,0,0,0,0,0]",7.812500,7.812500,"[7.812500]",709,5.000000,45.000000,"[45]",710
1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,360001,1,1709,47,47,5.529412,"[0,0,0,0,0,4,0,0,2,64,2,0,0,0,0,7,0,26,26,29,0,8,1,10,6,0,0,2,0,0,1,0,0,0]",5.529412,"[0,0,0,0,0,0,0,0,28,16,0,0,0,0,0,10,0,40,2,49,0,2,0,4,2,0,1,34,0,0,0,0,0,0]",6.250000,6.250000,"[6.250000]",719,4.000000,36.000000,"[36]",720
1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,365001,1,1934,62,62,7.294118,"[0,0,0,0,0,0,0,0,16,56,0,0,0,0,0,39,13,7,4,37,1,25,7,30,4,0,0,0,0,9,0,0,0,0]",7.294118,"[0,0,0,0,0,0,0,0,35,46,0,0,0,0,0,3,3,15,2,68,0,23,12,29,4,0,0,0,0,8,0,0,0,0]",7.812500,7.812500,"[7.812500]",729,5.000000,45.000000,"[45]",730
1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,370001,1,1988,169,169,19.882353,"[0,0,0,0,0,0,23,0,90,252,0,0,2,0,0,6,3,18,38,0,11,33,79,10,59,1,0,45,0,0,6,0,0,0]",19.882353,"[0,0,0,0,0,0,21,0,116,215,0,0,2,4,0,18,3,31,25,0,17,34,99,1,60,1,0,27,0,0,2,0,0,0]",6.250000,6.250000,"[6.250000]",739,5.000000,40.000000,"[40]",740
0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,375001,1,1848,191,191,22.470588,"[0,27,0,0,0,0,0,0,246,186,0,13,0,0,0,38,17,22,0,67,51,17,5,20,41,0,0,13,0,0,0,0,1,0]",22.470588,"[0,69,0,0,0,0,0,0,234,149,1,17,0,0,0,52,26,22,0,61,39,4,13,7,54,0,0,16,0,0,0,0,0,0]",6.250000,6.250000,"[6.250000]",749,5.000000,40.000000,"[40]",750
0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,380001,1,1901,63,63,7.411765,"[0,0,2,11,0,3,0,2,16,109,0,0,0,2,0,0,15,19,0,38,3,0,5,1,13,1,1,8,0,1,2,0,0,0]",7.411765,"[0,0,0,1,0,1,0,0,9,100,0,0,0,11,1,2,10,28,0,33,9,5,15,5,10,1,3,0,0,0,8,0,0,0]",7.812500,7.812500,"[7.812500]",759,2.000000,33.000000,"[33]",760
1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,385001,1,1559,161,161,18.941176,"[0,24,0,3,0,0,19,0,149,182,6,0,0,0,24,42,28,30,22,37,25,24,18,2,7,0,1,0,0,0,0,0,0,1]",18.941176,"[0,5,0,4,0,0,13,0,142,198,3,0,0,0,38,55,32,22,22,34,21,38,6,7,0,3,0,0,0,0,0,0,0,1]",7.812500,7.812500,"[7.812500]",769,5.000000,45.000000,"[45]",770
0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,390001,1,1816,142,142,16.705882,"[0,0,0,0,0,0,7,0,65,171,0,0,0,0,0,37,70,59,27,20,39,14,11,32,16,0,0,0,0,0,0,0,0,0]",16.705882,"[0,0,0,0,7,0,4,0,72,171,0,0,0,0,7,36,30,93,13,12,48,18,11,31,15,0,0,0,0,0,0,0,0,0]",7.812500,7.812500,"[7.812500]",779,5.000000,45.000000,"[45]",780
0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.200000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,395001,1,1569,112,112,13.176471,"[0,19,0,0,0,0,8,1,102,104,12,0,0,0,16,21,31,17,1,34,25,38,5,14,0,0,0,0,0,0,0,0,0,0]",13.176471,"[0,16,0,0,0,0,0,1,116,103,18,0,0,0,17,9,37,27,2,36,22,25,4,9,0,0,4,0,0,0,0,0,0,2]",6.312500,6.312500,"[6.312500]",789,4.000000,37.000000,"[37]",790
1.000000,1.000000,0.000000,0.200000,1.000000,0.750000,0.000000,0.800000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,400001,1,1542,82,82,9.647059,"[0,0,0,0,0,0,0,0,92,89,0,0,0,0,0,22,1,2,2,67,3,12,13,8,15,0,0,2,0,0,0,0,0,0]",9.647059,"[0,0,0,0,0,0,2,0,58,131,0,0,0,0,0,18,4,0,0,59,1,8,0,4,33,0,0,8,0,0,0,1,1,0]",5.812500,5.812500,"[5.812500]",799,5.000000,39.000000,"[39]",800
0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,405001,1,1799,163,163,19.176471,"[0,8,0,0,9,8,0,0,123,208,0,0,0,0,0,51,33,69,59,20,15,6,5,12,14,0,0,0,0,0,0,0,12,0]",19.176471,"[0,4,0,0,15,22,0,0,113,162,0,0,0,0,0,48,34,92,75,26,28,2,12,8,11,0,0,0,0,0,0,0,0,0]",7.812500,7.812500,"[7.812500]",809,5.000000,45.000000,"[45]",810
1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,410001,1,1664,154,154,18.117647,"[5,69,0,0,0,0,0,7,203,114,2,0,0,0,14,17,20,10,0,37,8,48,6,28,7,2,0,17,0,2,0,0,0,0]",18.117647,"[2,82,0,0,0,0,0,2,166,136,0,0,0,0,22,10,13,21,11,40,25,53,2,16,2,1,0,12,0,0,0,0,0,0]",6.250000,6.250000,"[6.250000]",819,5.000000,40.000000,"[40]",820
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,415001,1,1696,109,109,12.823529,"[0,1,0,0,21,0,9,0,38,122,0,0,0,0,1,0,31,79,4,18,0,0,0,77,33,0,0,0,0,0,0,0,0,2]",12.823529,"[0,0,0,0,3,0,0,0,49,88,2,0,0,0,0,26,18,109,7,36,0,0,30,60,8,0,0,0,0,0,0,0,0,0]",4.687500,4.687500,"[4.687500]",829,3.000000,27.000000,"[27]",830
1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,420001,1,1736,105,105,12.352941,"[5,0,0,0,17,0,0,0,34,166,0,0,0,0,0,2,57,27,7,22,11,6,35,27,0,0,0,0,0,0,4,0,0,0]",12.352941,"[1,0,0,0,28,0,0,0,37,129,0,0,0,0,0,2,43,31,3,10,27,8,32,57,0,0,0,0,0,0,1,0,11,0]",7.812500,7.812500,"[7.812500]",839,4.000000,41.000000,"[41]",840
0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,425001,1,1967,139,139,16.352941,"[0,0,0,0,0,3,0,7,113,104,6,0,0,2,0,36,28,98,15,62,23,0,23,14,0,0,18,0,0,0,0,0,4,0]",16.352941,"[0,0,0,0,0,3,0,0,155,89,1,0,0,0,0,22,51,85,13,64,23,0,31,12,0,0,7,0,0,0,0,0,0,0]",6.250000,6.250000,"[6.250000]",849,4.000000,36.000000,"[36]",850
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,430001,1,1868,244,244,28.705882,"[0,0,0,0,0,0,20,0,294,270,0,0,0,0,0,14,49,69,4,67,48,32,56,11,8,26,0,3,0,0,0,0,5,0]",28.705882,"[0,0,0,0,0,0,1,0,310,197,0,3,0,0,0,42,50,100,4,59,63,50,52,10,3,16,0,8,0,0,0,0,8,0]",7.812500,7.812500,"[7.812500]",859,5.000000,45.000000,"[45]",860
0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,435001,1,1934,178,178,20.941176,"[8,0,0,0,0,5,0,0,130,202,0,7,0,1,0,0,38,154,9,64,21,24,18,0,15,0,0,0,0,0,0,0,0,16]",20.941176,"[13,0,0,0,0,0,0,0,111,190,0,8,0,0,0,0,81,103,22,45,19,22,24,0,55,0,0,0,0,0,0,0,0,19]",7.812500,7.812500,"[7.812500]",869,3.000000,37.000000,"[37]",870
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,440001,1,1925,213,213,25.058824,"[0,0,0,0,0,0,0,0,313,211,0,10,0,0,0,18,15,6,10,54,65,26,75,15,13,0,8,0,0,0,0,2,11,0]",25.058824,"[0,0,0,0,0,0,0,0,265,151,6,41,0,0,0,38,26,34,2,48,99,27,41,18,48,8,0,0,0,0,0,0,0,0]",7.812500,7.812500,"[7.812500]",879,5.000000,45.000000,"[45]",880
